,cell_type,gene,effect,age,sex,mean,hdi_2.5%,hdi_97.5%,FC,FC_ratio,term
34,Olfactory astrocytes,Nrp2,mtDSB_at_age×sex,60,female,0.33374891917506866,-0.7466678713915342,1.2521902510686376,1.5636607179861397,,"beta[60] (mtDSB effect @ age, sex=female)"
35,Olfactory astrocytes,Nrp2,mtDSB_at_age×sex,60,male,0.5255044262363243,-0.9584325106536377,1.642813596958526,2.1932369086482963,,"beta[60] (mtDSB effect @ age, sex=male)"
36,Olfactory astrocytes,Nrp2,age_interaction(old-young) within sex,60-21,female,0.4751200021935778,-0.514165566362039,1.2063224881209786,,1.7697586645553922,age_interaction(60-21) (within sex=female)
37,Olfactory astrocytes,Nrp2,age_interaction(old-young) within sex,60-21,male,0.7220841610518641,-0.5930699978912203,1.6162171055482384,,2.3981108027497084,age_interaction(60-21) (within sex=male)
38,Olfactory astrocytes,Nrp2,sex_interaction(sex2-sex1) within age,21,male-female,-0.05520865179703078,-0.9360811288567025,0.6624559282805117,,1.03790384879763,sex_interaction(male-female) (within age=21)
39,Olfactory astrocytes,Nrp2,sex_interaction(sex2-sex1) within age,60,male-female,0.19175550706125571,-0.9848581781656811,1.109335522427992,,1.4422224148681826,sex_interaction(male-female) (within age=60)
40,Olfactory astrocytes,C1ql1,mtDSB_at_age×sex,21,female,-0.34295028571033626,-1.0925178818699466,0.46032096935211486,0.7679710338315715,,"beta[21] (mtDSB effect @ age, sex=female)"
41,Olfactory astrocytes,C1ql1,mtDSB_at_age×sex,21,male,-0.4809607978899848,-1.4121920060201627,0.4487736970294912,0.6944608851409869,,"beta[21] (mtDSB effect @ age, sex=male)"
42,Olfactory astrocytes,C1ql1,mtDSB_at_age×sex,60,female,0.18410331298662527,-0.8516182884903023,1.2158389400203435,1.3773922936778678,,"beta[60] (mtDSB effect @ age, sex=female)"
43,Olfactory astrocytes,C1ql1,mtDSB_at_age×sex,60,male,0.304714608947136,-0.9368879806109911,1.4572739167954918,1.6174593610326027,,"beta[60] (mtDSB effect @ age, sex=male)"
44,Olfactory astrocytes,C1ql1,age_interaction(old-young) within sex,60-21,female,0.5270535986969616,-0.36948525257157894,1.4125325405601998,,1.8760564611756367,age_interaction(60-21) (within sex=female)
45,Olfactory astrocytes,C1ql1,age_interaction(old-young) within sex,60-21,male,0.7856754068371208,-0.3812384022341632,1.8681973291131702,,2.5788795956383077,age_interaction(60-21) (within sex=male)
46,Olfactory astrocytes,C1ql1,sex_interaction(sex2-sex1) within age,21,male-female,-0.13801051217964858,-0.9429590821136371,0.6745058468687842,,0.9514084345405208,sex_interaction(male-female) (within age=21)
47,Olfactory astrocytes,C1ql1,sex_interaction(sex2-sex1) within age,60,male-female,0.12061129596051066,-0.9347813113171317,1.1962062637575839,,1.30819912815095,sex_interaction(male-female) (within age=60)
48,Olfactory astrocytes,Odc1,mtDSB_at_age×sex,21,female,0.31390166203297426,-0.40462357130806226,0.9968951994301629,1.4580689681835188,,"beta[21] (mtDSB effect @ age, sex=female)"
49,Olfactory astrocytes,Odc1,mtDSB_at_age×sex,21,male,0.5647757739091986,-0.2528556569567459,1.3885670891885107,1.9230391083720353,,"beta[21] (mtDSB effect @ age, sex=male)"
50,Olfactory astrocytes,Odc1,mtDSB_at_age×sex,60,female,1.1154861822468636,0.0877351535144819,2.043804149916037,3.4488648528031054,,"beta[60] (mtDSB effect @ age, sex=female)"
51,Olfactory astrocytes,Odc1,mtDSB_at_age×sex,60,male,1.6487228287536886,0.44197854258431035,2.6667293790617963,6.061472789053674,,"beta[60] (mtDSB effect @ age, sex=male)"
52,Olfactory astrocytes,Odc1,age_interaction(old-young) within sex,60-21,female,0.8015845202138894,-0.08964196000472459,1.6316283293256324,,2.4530701954180505,age_interaction(60-21) (within sex=female)
53,Olfactory astrocytes,Odc1,age_interaction(old-young) within sex,60-21,male,1.08394705484449,-0.02669353663394522,2.076279092656602,,3.3793329226542683,age_interaction(60-21) (within sex=male)
54,Olfactory astrocytes,Odc1,sex_interaction(sex2-sex1) within age,21,male-female,0.2508741118762243,-0.5200375022417044,1.0043637647382766,,1.3836895745026199,sex_interaction(male-female) (within age=21)
55,Olfactory astrocytes,Odc1,sex_interaction(sex2-sex1) within age,60,male-female,0.5332366465068249,-0.47366593836018034,1.495986961162737,,1.9282448566345372,sex_interaction(male-female) (within age=60)
56,Olfactory astrocytes,B3glct,mtDSB_at_age×sex,21,female,0.03531916281964484,-0.6974626374319355,0.7411663323472447,1.1082644702988345,,"beta[21] (mtDSB effect @ age, sex=female)"
57,Olfactory astrocytes,B3glct,mtDSB_at_age×sex,21,male,-0.005505648071670387,-0.922033419148338,0.8978689580717847,1.1011990734610166,,"beta[21] (mtDSB effect @ age, sex=male)"
58,Olfactory astrocytes,B3glct,mtDSB_at_age×sex,60,female,-0.6921365819937255,-1.6825456166428716,0.42360108450191303,0.576347088466314,,"beta[60] (mtDSB effect @ age, sex=female)"
59,Olfactory astrocytes,B3glct,mtDSB_at_age×sex,60,male,-0.9477515781196412,-2.0698396234578023,0.35063445253455006,0.471278286058337,,"beta[60] (mtDSB effect @ age, sex=male)"
60,Olfactory astrocytes,B3glct,age_interaction(old-young) within sex,60-21,female,-0.7274557448133704,-1.6120817437955446,0.19245074752149385,,0.5393170233168852,age_interaction(60-21) (within sex=female)
61,Olfactory astrocytes,B3glct,age_interaction(old-young) within sex,60-21,male,-0.9422459300479707,-2.012978702605078,0.20903388906192807,,0.4607338902174863,age_interaction(60-21) (within sex=male)
62,Olfactory astrocytes,B3glct,sex_interaction(sex2-sex1) within age,21,male-female,-0.04082481089131523,-0.7981438063719207,0.7539898817950438,,1.040366872832945,sex_interaction(male-female) (within age=21)
63,Olfactory astrocytes,B3glct,sex_interaction(sex2-sex1) within age,60,male-female,-0.2556149961259156,-1.2983698903939345,0.8311586477700139,,0.8920179541741555,sex_interaction(male-female) (within age=60)
64,Olfactory astrocytes,Slc9a3r1,mtDSB_at_age×sex,21,female,0.29723120872333936,-0.5068271937992551,1.0909661773762775,1.4581681616356696,,"beta[21] (mtDSB effect @ age, sex=female)"
65,Olfactory astrocytes,Slc9a3r1,mtDSB_at_age×sex,21,male,0.42327321589075295,-0.5529470682332549,1.3754033262757783,1.7273957588248088,,"beta[21] (mtDSB effect @ age, sex=male)"
66,Olfactory astrocytes,Slc9a3r1,mtDSB_at_age×sex,60,female,-0.07446940950055247,-1.1361929875387298,0.9483439917057093,1.0702640200556466,,"beta[60] (mtDSB effect @ age, sex=female)"
67,Olfactory astrocytes,Slc9a3r1,mtDSB_at_age×sex,60,male,-0.31246464135368845,-1.547448712310146,0.9281088101767491,0.8998929198250014,,"beta[60] (mtDSB effect @ age, sex=male)"
68,Olfactory astrocytes,Slc9a3r1,age_interaction(old-young) within sex,60-21,female,-0.3717006182238919,-1.264713191509146,0.5228647655505589,,0.7628770378272699,age_interaction(60-21) (within sex=female)
69,Olfactory astrocytes,Slc9a3r1,age_interaction(old-young) within sex,60-21,male,-0.7357378572444413,-1.8714980925999019,0.4751729950315947,,0.5776466284009587,age_interaction(60-21) (within sex=male)
70,Olfactory astrocytes,Slc9a3r1,sex_interaction(sex2-sex1) within age,21,male-female,0.12604200716741357,-0.771890727663582,0.9986195806655482,,1.243294245742154,sex_interaction(male-female) (within age=21)
71,Olfactory astrocytes,Slc9a3r1,sex_interaction(sex2-sex1) within age,60,male-female,-0.23799523185313598,-1.3051007418718101,0.8381765886868082,,0.9219663047017065,sex_interaction(male-female) (within age=60)
72,Olfactory astrocytes,Pmch,mtDSB_at_age×sex,21,female,0.09904655958589421,-0.6704001766804049,0.8264295041777692,1.1866190732359219,,"beta[21] (mtDSB effect @ age, sex=female)"
73,Olfactory astrocytes,Pmch,mtDSB_at_age×sex,21,male,0.0449696392636442,-0.9421604947809098,0.9761479089446284,1.1754383636596757,,"beta[21] (mtDSB effect @ age, sex=male)"
74,Olfactory astrocytes,Pmch,mtDSB_at_age×sex,60,female,-0.3025569329386277,-1.2844649733064288,0.7404869655713784,0.8475829729255249,,"beta[60] (mtDSB effect @ age, sex=female)"
75,Olfactory astrocytes,Pmch,mtDSB_at_age×sex,60,male,-0.597887609799124,-1.7885997856407543,0.7027060762340005,0.6783233643227595,,"beta[60] (mtDSB effect @ age, sex=male)"
76,Olfactory astrocytes,Pmch,age_interaction(old-young) within sex,60-21,female,-0.4016034925245219,-1.247920465615291,0.5217635080844417,,0.7441866709440301,age_interaction(60-21) (within sex=female)
77,Olfactory astrocytes,Pmch,age_interaction(old-young) within sex,60-21,male,-0.6428572490627682,-1.730674441240008,0.49652589474009856,,0.6260104203072585,age_interaction(60-21) (within sex=male)
78,Olfactory astrocytes,Pmch,sex_interaction(sex2-sex1) within age,21,male-female,-0.054076920322250005,-0.8787558495649563,0.7394623433745823,,1.032769098323556,sex_interaction(male-female) (within age=21)
79,Olfactory astrocytes,Pmch,sex_interaction(sex2-sex1) within age,60,male-female,-0.2953306768604963,-1.4240867868003761,0.8288719690455508,,0.8681168388011504,sex_interaction(male-female) (within age=60)
80,Olfactory astrocytes,Kansl2,mtDSB_at_age×sex,21,female,-0.3501791006456946,-1.0464648155232128,0.3658362345269741,0.7520172499239948,,"beta[21] (mtDSB effect @ age, sex=female)"
81,Olfactory astrocytes,Kansl2,mtDSB_at_age×sex,21,male,-0.4447511776290247,-1.2625771083256747,0.440487809918613,0.7060112983618982,,"beta[21] (mtDSB effect @ age, sex=male)"
82,Olfactory astrocytes,Kansl2,mtDSB_at_age×sex,60,female,-0.6144917724379628,-1.6054876127389588,0.4199388106114315,0.6215140037405286,,"beta[60] (mtDSB effect @ age, sex=female)"
83,Olfactory astrocytes,Kansl2,mtDSB_at_age×sex,60,male,-0.8051650126337617,-1.8503952145411593,0.3735929170400953,0.5324702233930764,,"beta[60] (mtDSB effect @ age, sex=male)"
84,Olfactory astrocytes,Kansl2,age_interaction(old-young) within sex,60-21,female,-0.2643126717922682,-1.0710407205113461,0.598198628947195,,0.8427179853843753,age_interaction(60-21) (within sex=female)
85,Olfactory astrocytes,Kansl2,age_interaction(old-young) within sex,60-21,male,-0.3604138350047371,-1.3835103300048388,0.709729763327808,,0.8066243970299986,age_interaction(60-21) (within sex=male)
86,Olfactory astrocytes,Kansl2,sex_interaction(sex2-sex1) within age,21,male-female,-0.0945720769833301,-0.8561583994955394,0.686926452536685,,0.9817225531114735,sex_interaction(male-female) (within age=21)
87,Olfactory astrocytes,Kansl2,sex_interaction(sex2-sex1) within age,60,male-female,-0.19067324019579907,-1.222155448467523,0.8428546861341804,,0.9498065813063824,sex_interaction(male-female) (within age=60)
88,Olfactory astrocytes,Champ1,mtDSB_at_age×sex,21,female,0.044724984089958536,-0.7331847149908796,0.7877913238644605,1.1241988861618095,,"beta[21] (mtDSB effect @ age, sex=female)"
89,Olfactory astrocytes,Champ1,mtDSB_at_age×sex,21,male,-0.045046290495636354,-1.0476556861978485,0.9360469088167624,1.078442759786701,,"beta[21] (mtDSB effect @ age, sex=male)"
90,Olfactory astrocytes,Champ1,mtDSB_at_age×sex,60,female,-0.19355812108889728,-1.1958081095885187,0.9114170697118193,0.9494555712011338,,"beta[60] (mtDSB effect @ age, sex=female)"
91,Olfactory astrocytes,Champ1,mtDSB_at_age×sex,60,male,-0.39043462392120454,-1.608208088503919,0.9432033572302863,0.840304114060488,,"beta[60] (mtDSB effect @ age, sex=male)"
92,Olfactory astrocytes,Champ1,age_interaction(old-young) within sex,60-21,female,-0.23828310517885581,-1.0910896267847834,0.6586095807725035,,0.8701985234822444,age_interaction(60-21) (within sex=female)
93,Olfactory astrocytes,Champ1,age_interaction(old-young) within sex,60-21,male,-0.34538833342556813,-1.4022364710872337,0.8194293657861317,,0.84009972771599,age_interaction(60-21) (within sex=male)
94,Olfactory astrocytes,Champ1,sex_interaction(sex2-sex1) within age,21,male-female,-0.08977127458559489,-0.9340247636779858,0.7001639518206738,,0.995637852679341,sex_interaction(male-female) (within age=21)
95,Olfactory astrocytes,Champ1,sex_interaction(sex2-sex1) within age,60,male-female,-0.19687650283230726,-1.3293964413128205,0.9534838967253686,,0.9672748955421898,sex_interaction(male-female) (within age=60)
96,Olfactory astrocytes,Ruvbl2,mtDSB_at_age×sex,21,female,0.22672413841097058,-0.609116440557848,0.9963705200087339,1.362401652616532,,"beta[21] (mtDSB effect @ age, sex=female)"
97,Olfactory astrocytes,Ruvbl2,mtDSB_at_age×sex,21,male,0.023174056441102344,-0.9305771778806083,0.9758411647277767,1.1508993698355876,,"beta[21] (mtDSB effect @ age, sex=male)"
98,Olfactory astrocytes,Ruvbl2,mtDSB_at_age×sex,60,female,-0.004101503326424291,-1.0291343289472394,0.9880254450586797,1.1351516526397596,,"beta[60] (mtDSB effect @ age, sex=female)"
99,Olfactory astrocytes,Ruvbl2,mtDSB_at_age×sex,60,male,-0.5628655967344275,-1.705381730965169,0.7159109016243107,0.6975088671085496,,"beta[60] (mtDSB effect @ age, sex=male)"
100,Olfactory astrocytes,Ruvbl2,age_interaction(old-young) within sex,60-21,female,-0.23082564173739487,-1.0498041257125064,0.6591392352176063,,0.8724804239841207,age_interaction(60-21) (within sex=female)
101,Olfactory astrocytes,Ruvbl2,age_interaction(old-young) within sex,60-21,male,-0.5860396531755298,-1.6915594240102882,0.5728542474111714,,0.6664547283372037,age_interaction(60-21) (within sex=male)
102,Olfactory astrocytes,Ruvbl2,sex_interaction(sex2-sex1) within age,21,male-female,-0.20355008196986824,-1.0225409014717297,0.6357976003622139,,0.8907725275411051,sex_interaction(male-female) (within age=21)
103,Olfactory astrocytes,Ruvbl2,sex_interaction(sex2-sex1) within age,60,male-female,-0.5587640934080033,-1.6979182913751134,0.6281857927364362,,0.6827395275754158,sex_interaction(male-female) (within age=60)
104,Olfactory astrocytes,Pou2f1,mtDSB_at_age×sex,21,female,-0.038567190071176864,-0.8029647393141517,0.7138798775744672,1.040097973303907,,"beta[21] (mtDSB effect @ age, sex=female)"
105,Olfactory astrocytes,Pou2f1,mtDSB_at_age×sex,21,male,-0.05384106976899902,-1.028092146762268,0.9013340976895311,1.070187163439865,,"beta[21] (mtDSB effect @ age, sex=male)"
106,Olfactory astrocytes,Pou2f1,mtDSB_at_age×sex,60,female,-0.4390051219989596,-1.4743565416711373,0.6602915628136672,0.7481363528388955,,"beta[60] (mtDSB effect @ age, sex=female)"
107,Olfactory astrocytes,Pou2f1,mtDSB_at_age×sex,60,male,-0.583657603177182,-1.8032902977683603,0.7164196834063136,0.6895602992912344,,"beta[60] (mtDSB effect @ age, sex=male)"
108,Olfactory astrocytes,Pou2f1,age_interaction(old-young) within sex,60-21,female,-0.4004379319277827,-1.275898926480283,0.5178543141966342,,0.7434779610007684,age_interaction(60-21) (within sex=female)
109,Olfactory astrocytes,Pou2f1,age_interaction(old-young) within sex,60-21,male,-0.529816533408183,-1.6374666341350188,0.5740847368390471,,0.6915435686201831,age_interaction(60-21) (within sex=male)
110,Olfactory astrocytes,Pou2f1,sex_interaction(sex2-sex1) within age,21,male-female,-0.01527387969782215,-0.867007963624068,0.7774457415977832,,1.076062671905107,sex_interaction(male-female) (within age=21)
111,Olfactory astrocytes,Pou2f1,sex_interaction(sex2-sex1) within age,60,male-female,-0.14465248117822238,-1.2518069137367664,0.9386447159618783,,1.0163124837578528,sex_interaction(male-female) (within age=60)
112,Olfactory astrocytes,Pon3,mtDSB_at_age×sex,21,female,-0.001861778013150191,-0.7597286575322507,0.7487304383169394,1.0730685219467058,,"beta[21] (mtDSB effect @ age, sex=female)"
113,Olfactory astrocytes,Pon3,mtDSB_at_age×sex,21,male,-0.12302842053048872,-1.06373668312188,0.8309988202314162,0.9946487888748821,,"beta[21] (mtDSB effect @ age, sex=male)"
114,Olfactory astrocytes,Pon3,mtDSB_at_age×sex,60,female,0.30353821220520355,-0.776824625665392,1.3145064621551648,1.5524105912548518,,"beta[60] (mtDSB effect @ age, sex=female)"
115,Olfactory astrocytes,Pon3,mtDSB_at_age×sex,60,male,0.24292174319169207,-1.0187416964811367,1.4587594429488537,1.5443765107660756,,"beta[60] (mtDSB effect @ age, sex=male)"
116,Olfactory astrocytes,Pon3,age_interaction(old-young) within sex,60-21,female,0.3053999902183538,-0.5664133682383248,1.157197483305736,,1.4915628289657017,age_interaction(60-21) (within sex=female)
117,Olfactory astrocytes,Pon3,age_interaction(old-young) within sex,60-21,male,0.3659501637221808,-0.7422012984780615,1.4313509360934398,,1.6871302910676054,age_interaction(60-21) (within sex=male)
118,Olfactory astrocytes,Pon3,sex_interaction(sex2-sex1) within age,21,male-female,-0.12116664251733851,-0.9373487969141343,0.6689068838915148,,0.9650402599735582,sex_interaction(male-female) (within age=21)
119,Olfactory astrocytes,Pon3,sex_interaction(sex2-sex1) within age,60,male-female,-0.060616469013511455,-1.1665727122356997,1.0206499140563754,,1.099474652244771,sex_interaction(male-female) (within age=60)
120,Olfactory astrocytes,Igf1r,mtDSB_at_age×sex,21,female,0.3382698222595453,-0.3021986535658952,1.0588219187723071,1.496625222973095,,"beta[21] (mtDSB effect @ age, sex=female)"
121,Olfactory astrocytes,Igf1r,mtDSB_at_age×sex,21,male,0.3496925433866279,-0.5088733095176724,0.9824932732264877,1.5223370144733552,,"beta[21] (mtDSB effect @ age, sex=male)"
122,Olfactory astrocytes,Igf1r,mtDSB_at_age×sex,60,female,-0.3724971542652396,-1.0974449927248404,0.5438162448292884,0.7573172130335017,,"beta[60] (mtDSB effect @ age, sex=female)"
123,Olfactory astrocytes,Igf1r,mtDSB_at_age×sex,60,male,-0.9729502341778894,-1.917986966965967,0.17356665780495933,0.42788218496000174,,"beta[60] (mtDSB effect @ age, sex=male)"
124,Olfactory astrocytes,Igf1r,age_interaction(old-young) within sex,60-21,female,-0.7107669765247849,-1.485729629280556,0.09715208805484539,,0.5298084543514965,age_interaction(60-21) (within sex=female)
125,Olfactory astrocytes,Igf1r,age_interaction(old-young) within sex,60-21,male,-1.3226427775645173,-2.231056884399534,-0.2780238921932798,,0.3044036257326946,age_interaction(60-21) (within sex=male)
126,Olfactory astrocytes,Igf1r,sex_interaction(sex2-sex1) within age,21,male-female,0.011422721127082624,-0.8246133584572866,0.665057161301799,,1.113259910843246,sex_interaction(male-female) (within age=21)
127,Olfactory astrocytes,Igf1r,sex_interaction(sex2-sex1) within age,60,male-female,-0.6004530799126497,-1.6094582654910152,0.2578302255333976,,0.624011681638806,sex_interaction(male-female) (within age=60)
128,Olfactory astrocytes,Mtor,mtDSB_at_age×sex,21,female,-0.002763266321154655,-0.7583880216325591,0.756402806897014,1.0747643945864933,,"beta[21] (mtDSB effect @ age, sex=female)"
129,Olfactory astrocytes,Mtor,mtDSB_at_age×sex,21,male,-0.1484504511882041,-1.113546711001085,0.7979460719349224,0.9696567104939806,,"beta[21] (mtDSB effect @ age, sex=male)"
130,Olfactory astrocytes,Mtor,mtDSB_at_age×sex,60,female,-0.16125120909896248,-1.1935329229849847,0.8429259789017943,0.969687839339647,,"beta[60] (mtDSB effect @ age, sex=female)"
131,Olfactory astrocytes,Mtor,mtDSB_at_age×sex,60,male,-0.5041412278284101,-1.6636875889006704,0.7343498178167676,0.7302668904069682,,"beta[60] (mtDSB effect @ age, sex=male)"
132,Olfactory astrocytes,Mtor,age_interaction(old-young) within sex,60-21,female,-0.1584879427778078,-0.9866926809885882,0.718156281484888,,0.939876359192434,age_interaction(60-21) (within sex=female)
133,Olfactory astrocytes,Mtor,age_interaction(old-young) within sex,60-21,male,-0.355690776640206,-1.4149447961483774,0.7692721439915073,,0.8228689885010769,age_interaction(60-21) (within sex=male)
134,Olfactory astrocytes,Mtor,sex_interaction(sex2-sex1) within age,21,male-female,-0.14568718486704946,-0.9795652043187847,0.6593631493755374,,0.9426474313370178,sex_interaction(male-female) (within age=21)
135,Olfactory astrocytes,Mtor,sex_interaction(sex2-sex1) within age,60,male-female,-0.3428900187294477,-1.4470871063230075,0.7991392025435573,,0.8337583192253809,sex_interaction(male-female) (within age=60)
136,Olfactory astrocytes,Spi1,mtDSB_at_age×sex,21,female,0.059409550484026755,-0.7218537384056816,0.696946444692371,1.142940039013894,,"beta[21] (mtDSB effect @ age, sex=female)"
137,Olfactory astrocytes,Spi1,mtDSB_at_age×sex,21,male,0.3276223990379273,-0.42502620713308137,1.122965946162177,1.4845902834363462,,"beta[21] (mtDSB effect @ age, sex=male)"
138,Olfactory astrocytes,Spi1,mtDSB_at_age×sex,60,female,0.7858956362469636,-0.2224240990491113,1.476572400063736,2.425142478739771,,"beta[60] (mtDSB effect @ age, sex=female)"
139,Olfactory astrocytes,Spi1,mtDSB_at_age×sex,60,male,1.6793489864089841,0.5253642474049596,2.573156555438381,6.251197525197238,,"beta[60] (mtDSB effect @ age, sex=male)"
140,Olfactory astrocytes,Spi1,age_interaction(old-young) within sex,60-21,female,0.7264860857629369,-0.08580659052316411,1.4984407957064036,,2.248211939674882,age_interaction(60-21) (within sex=female)
