,cell_type,gene,effect,age,sex,mean,hdi_2.5%,hdi_97.5%,FC,FC_ratio,term
26,Mature oligodendrocytes,Epha4,mtDSB_at_age×sex,60,female,-0.44245613240861986,-1.5689078201410016,0.7025508473806413,0.7497964308440496,,"beta[60] (mtDSB effect @ age, sex=female)"
27,Mature oligodendrocytes,Epha4,mtDSB_at_age×sex,60,male,-0.4311433435273367,-2.027664474488978,1.1587993713998568,0.9034320888616546,,"beta[60] (mtDSB effect @ age, sex=male)"
28,Mature oligodendrocytes,Epha4,age_interaction(old-young) within sex,60-21,female,-0.41299120961276686,-1.273004363778522,0.3775314498817638,,0.7213733750208967,age_interaction(60-21) (within sex=female)
29,Mature oligodendrocytes,Epha4,age_interaction(old-young) within sex,60-21,male,-0.5742997895076606,-1.760007685577842,0.5744431292146094,,0.6744240365564469,age_interaction(60-21) (within sex=male)
30,Mature oligodendrocytes,Epha4,sex_interaction(sex2-sex1) within age,21,male-female,0.1726213687761769,-0.6498325884971874,0.9438577706964709,,1.2917430542961106,sex_interaction(male-female) (within age=21)
31,Mature oligodendrocytes,Epha4,sex_interaction(sex2-sex1) within age,60,male-female,0.011312788881283207,-1.2269135999567682,1.1665038561464112,,1.2047756616729666,sex_interaction(male-female) (within age=60)
32,Mature oligodendrocytes,Ccn1,mtDSB_at_age×sex,21,female,-0.051190917644289444,-0.7846268931225416,0.6653309030094661,1.0183548348820752,,"beta[21] (mtDSB effect @ age, sex=female)"
33,Mature oligodendrocytes,Ccn1,mtDSB_at_age×sex,21,male,-0.0602980101480794,-1.1586238373712874,1.0225208280119662,1.0973442030414213,,"beta[21] (mtDSB effect @ age, sex=male)"
34,Mature oligodendrocytes,Ccn1,mtDSB_at_age×sex,60,female,0.00048305494625156345,-1.1175184731406786,1.1358778111823822,1.164417356298438,,"beta[60] (mtDSB effect @ age, sex=female)"
35,Mature oligodendrocytes,Ccn1,mtDSB_at_age×sex,60,male,0.04137591603264028,-1.5406346656852854,1.620959434708199,1.4422442400364397,,"beta[60] (mtDSB effect @ age, sex=male)"
36,Mature oligodendrocytes,Ccn1,age_interaction(old-young) within sex,60-21,female,0.05167397259054101,-0.7990253003415573,0.8336353279615449,,1.1459229694637039,age_interaction(60-21) (within sex=female)
37,Mature oligodendrocytes,Ccn1,age_interaction(old-young) within sex,60-21,male,0.10167392618071969,-1.0798055560621944,1.2448606408471636,,1.32235572473318,age_interaction(60-21) (within sex=male)
38,Mature oligodendrocytes,Ccn1,sex_interaction(sex2-sex1) within age,21,male-female,-0.00910709250378995,-0.8253871324457543,0.7563398670455197,,1.0757537889149371,sex_interaction(male-female) (within age=21)
39,Mature oligodendrocytes,Ccn1,sex_interaction(sex2-sex1) within age,60,male-female,0.04089286108638872,-1.1897222932569067,1.189847436440293,,1.2384344439488026,sex_interaction(male-female) (within age=60)
40,Mature oligodendrocytes,Gabra2,mtDSB_at_age×sex,21,female,0.11177971969292833,-0.6276949767959216,0.834200999219167,1.1999841242907123,,"beta[21] (mtDSB effect @ age, sex=female)"
41,Mature oligodendrocytes,Gabra2,mtDSB_at_age×sex,21,male,0.08698777560555253,-1.0192883644197281,1.178570158793571,1.274417413304328,,"beta[21] (mtDSB effect @ age, sex=male)"
42,Mature oligodendrocytes,Gabra2,mtDSB_at_age×sex,60,female,0.49114263101934535,-0.6355129554427259,1.6345432001527251,1.9057301749304458,,"beta[60] (mtDSB effect @ age, sex=female)"
43,Mature oligodendrocytes,Gabra2,mtDSB_at_age×sex,60,male,0.7488918483810136,-0.842501414916103,2.3390145087458443,2.938845170593454,,"beta[60] (mtDSB effect @ age, sex=male)"
44,Mature oligodendrocytes,Gabra2,age_interaction(old-young) within sex,60-21,female,0.37936291132641703,-0.47574693450085076,1.1653784579596072,,1.591657495464423,age_interaction(60-21) (within sex=female)
45,Mature oligodendrocytes,Gabra2,age_interaction(old-young) within sex,60-21,male,0.6619040727754611,-0.5279124441018372,1.8130157994409524,,2.3205263734176613,age_interaction(60-21) (within sex=male)
46,Mature oligodendrocytes,Gabra2,sex_interaction(sex2-sex1) within age,21,male-female,-0.024791944087375787,-0.8467236425170258,0.7459547221730249,,1.0602171450110491,sex_interaction(male-female) (within age=21)
47,Mature oligodendrocytes,Gabra2,sex_interaction(sex2-sex1) within age,60,male-female,0.25774921736166834,-0.9813441427761715,1.414597785584159,,1.5419747668550015,sex_interaction(male-female) (within age=60)
48,Mature oligodendrocytes,Chrm2,mtDSB_at_age×sex,21,female,0.06942612973098687,-0.678003715551695,0.7996191001585496,1.1519811838627443,,"beta[21] (mtDSB effect @ age, sex=female)"
49,Mature oligodendrocytes,Chrm2,mtDSB_at_age×sex,21,male,-0.00490030048065935,-1.121074187297079,1.098119173845616,1.1659733303697728,,"beta[21] (mtDSB effect @ age, sex=male)"
50,Mature oligodendrocytes,Chrm2,mtDSB_at_age×sex,60,female,0.39810669336157933,-0.7376989675125107,1.552379703369912,1.7412300333667756,,"beta[60] (mtDSB effect @ age, sex=female)"
51,Mature oligodendrocytes,Chrm2,mtDSB_at_age×sex,60,male,0.5854647526933408,-1.0189186398035834,2.1852609259854607,2.508716014724524,,"beta[60] (mtDSB effect @ age, sex=male)"
52,Mature oligodendrocytes,Chrm2,age_interaction(old-young) within sex,60-21,female,0.32868056363059245,-0.5328854940781343,1.1206306494764322,,1.5149536000164008,age_interaction(60-21) (within sex=female)
53,Mature oligodendrocytes,Chrm2,age_interaction(old-young) within sex,60-21,male,0.5903650531740001,-0.6062483724577477,1.7481919247971367,,2.1654925241444807,age_interaction(60-21) (within sex=male)
54,Mature oligodendrocytes,Chrm2,sex_interaction(sex2-sex1) within age,21,male-female,-0.07432643021164623,-0.9031412753457125,0.7028747411930942,,1.0103880382678645,sex_interaction(male-female) (within age=21)
55,Mature oligodendrocytes,Chrm2,sex_interaction(sex2-sex1) within age,60,male-female,0.18735805933176142,-1.0607391616615582,1.3519091197380555,,1.4406887484203434,sex_interaction(male-female) (within age=60)
56,Mature oligodendrocytes,Pmch,mtDSB_at_age×sex,21,female,0.052975242497510615,-0.7026979354435976,0.791221441730517,1.1350010662630539,,"beta[21] (mtDSB effect @ age, sex=female)"
57,Mature oligodendrocytes,Pmch,mtDSB_at_age×sex,21,male,0.01659777802608905,-1.1103486010964319,1.1315455822567078,1.1951250437154353,,"beta[21] (mtDSB effect @ age, sex=male)"
58,Mature oligodendrocytes,Pmch,mtDSB_at_age×sex,60,female,-0.227930214378932,-1.3785126220250716,0.9399377838948068,0.9345727026262572,,"beta[60] (mtDSB effect @ age, sex=female)"
59,Mature oligodendrocytes,Pmch,mtDSB_at_age×sex,60,male,-0.4763152682763631,-2.0990859054211763,1.1398581097499287,0.8731220923592492,,"beta[60] (mtDSB effect @ age, sex=male)"
60,Mature oligodendrocytes,Pmch,age_interaction(old-young) within sex,60-21,female,-0.2809054568764426,-1.1536343306473513,0.5213054709090581,,0.8253514427290455,age_interaction(60-21) (within sex=female)
61,Mature oligodendrocytes,Pmch,age_interaction(old-young) within sex,60-21,male,-0.49291304630245225,-1.6951159648096161,0.6723229204557934,,0.7354134812578638,age_interaction(60-21) (within sex=male)
62,Mature oligodendrocytes,Pmch,sex_interaction(sex2-sex1) within age,21,male-female,-0.03637746447142156,-0.8728314676476183,0.747987143512365,,1.051108504432433,sex_interaction(male-female) (within age=21)
63,Mature oligodendrocytes,Pmch,sex_interaction(sex2-sex1) within age,60,male-female,-0.24838505389743118,-1.5060170117029268,0.9240520160444515,,0.9342234914434766,sex_interaction(male-female) (within age=60)
64,Mature oligodendrocytes,Arhgef6,mtDSB_at_age×sex,21,female,-0.10640845769039507,-0.8568441116695943,0.6267210028900555,0.9667942891475446,,"beta[21] (mtDSB effect @ age, sex=female)"
65,Mature oligodendrocytes,Arhgef6,mtDSB_at_age×sex,21,male,-0.04810535416981186,-1.168506326889064,1.0593096559937474,1.1180353389524043,,"beta[21] (mtDSB effect @ age, sex=male)"
66,Mature oligodendrocytes,Arhgef6,mtDSB_at_age×sex,60,female,0.16297075551627527,-0.9755061262021135,1.3211569614292704,1.377723102737487,,"beta[60] (mtDSB effect @ age, sex=female)"
67,Mature oligodendrocytes,Arhgef6,mtDSB_at_age×sex,60,male,0.5030382989147247,-1.1059347091076202,2.1072242722317553,2.314797716597358,,"beta[60] (mtDSB effect @ age, sex=male)"
68,Mature oligodendrocytes,Arhgef6,age_interaction(old-young) within sex,60-21,female,0.26937921320667035,-0.5942519508175038,1.063227541339525,,1.428319399964504,age_interaction(60-21) (within sex=female)
69,Mature oligodendrocytes,Arhgef6,age_interaction(old-young) within sex,60-21,male,0.5511436530845365,-0.6480058966442238,1.7114505236733435,,2.0839141195342457,age_interaction(60-21) (within sex=male)
70,Mature oligodendrocytes,Arhgef6,sex_interaction(sex2-sex1) within age,21,male-female,0.0583031035205832,-0.7735893176041169,0.8383901977331141,,1.1544124649136775,sex_interaction(male-female) (within age=21)
71,Mature oligodendrocytes,Arhgef6,sex_interaction(sex2-sex1) within age,60,male-female,0.3400675433984494,-0.9117882416955065,1.5076760492744474,,1.680078998182745,sex_interaction(male-female) (within age=60)
72,Mature oligodendrocytes,Gmnn,mtDSB_at_age×sex,21,female,0.2195190656916183,-0.5182385847896681,0.940262896916138,1.3360532391564695,,"beta[21] (mtDSB effect @ age, sex=female)"
73,Mature oligodendrocytes,Gmnn,mtDSB_at_age×sex,21,male,0.4336545655973019,-0.672565994578152,1.523051463964676,1.8020678674888684,,"beta[21] (mtDSB effect @ age, sex=male)"
74,Mature oligodendrocytes,Gmnn,mtDSB_at_age×sex,60,female,0.4775168249738938,-0.6466352103743905,1.6185382141968994,1.8788018860864586,,"beta[60] (mtDSB effect @ age, sex=female)"
75,Mature oligodendrocytes,Gmnn,mtDSB_at_age×sex,60,male,0.8346872285643717,-0.7544881674485844,2.422846131564887,3.198989122999176,,"beta[60] (mtDSB effect @ age, sex=male)"
76,Mature oligodendrocytes,Gmnn,age_interaction(old-young) within sex,60-21,female,0.25799775928227553,-0.595656220102698,1.0426750759055448,,1.4093391789457437,age_interaction(60-21) (within sex=female)
77,Mature oligodendrocytes,Gmnn,age_interaction(old-young) within sex,60-21,male,0.40103266296706985,-0.7854205831890322,1.5489635935525778,,1.7862580373844434,age_interaction(60-21) (within sex=male)
78,Mature oligodendrocytes,Gmnn,sex_interaction(sex2-sex1) within age,21,male-female,0.21413549990568365,-0.6083466737022012,0.9853983610145057,,1.3465049935627251,sex_interaction(male-female) (within age=21)
79,Mature oligodendrocytes,Gmnn,sex_interaction(sex2-sex1) within age,60,male-female,0.3571704035904779,-0.8808639763686822,1.5120619665423587,,1.702477293239513,sex_interaction(male-female) (within age=60)
80,Mature oligodendrocytes,Chrnb2,mtDSB_at_age×sex,21,female,0.21132476569559788,-0.5341172973120657,0.9395757951461985,1.3271030258737497,,"beta[21] (mtDSB effect @ age, sex=female)"
81,Mature oligodendrocytes,Chrnb2,mtDSB_at_age×sex,21,male,0.4626865394734532,-0.6539169189122198,1.5632721985825542,1.8607558716498787,,"beta[21] (mtDSB effect @ age, sex=male)"
82,Mature oligodendrocytes,Chrnb2,mtDSB_at_age×sex,60,female,-0.0481806778398835,-1.1843581563334122,1.10549604058786,1.1145120014709533,,"beta[60] (mtDSB effect @ age, sex=female)"
83,Mature oligodendrocytes,Chrnb2,mtDSB_at_age×sex,60,male,0.1497089949038957,-1.4566148029638561,1.7503941177800986,1.62223703358202,,"beta[60] (mtDSB effect @ age, sex=male)"
84,Mature oligodendrocytes,Chrnb2,age_interaction(old-young) within sex,60-21,female,-0.25950544353548133,-1.1235403424461758,0.5347139970328942,,0.841722500892981,age_interaction(60-21) (within sex=female)
85,Mature oligodendrocytes,Chrnb2,age_interaction(old-young) within sex,60-21,male,-0.3129775445695575,-1.5049829336226477,0.8414944592608041,,0.8774025197686419,age_interaction(60-21) (within sex=male)
86,Mature oligodendrocytes,Chrnb2,sex_interaction(sex2-sex1) within age,21,male-female,0.2513617737778554,-0.5785724730855094,1.0296126372101833,,1.3996898061852,sex_interaction(male-female) (within age=21)
87,Mature oligodendrocytes,Chrnb2,sex_interaction(sex2-sex1) within age,60,male-female,0.1978896727437792,-1.049445107929531,1.3604729172763501,,1.455431948119011,sex_interaction(male-female) (within age=60)
88,Mature oligodendrocytes,Lrrtm1,mtDSB_at_age×sex,21,female,0.06535228659777799,-0.6993930064274378,0.8124613840721837,1.151186708818719,,"beta[21] (mtDSB effect @ age, sex=female)"
89,Mature oligodendrocytes,Lrrtm1,mtDSB_at_age×sex,21,male,0.12970569203108537,-1.0094669842210353,1.2576106541495766,1.3431118823814414,,"beta[21] (mtDSB effect @ age, sex=male)"
90,Mature oligodendrocytes,Lrrtm1,mtDSB_at_age×sex,60,female,-0.1661253303044901,-1.3252874374618557,1.0137522873892346,0.9972103846128568,,"beta[60] (mtDSB effect @ age, sex=female)"
91,Mature oligodendrocytes,Lrrtm1,mtDSB_at_age×sex,60,male,-0.12239850732720714,-1.7578826196780242,1.5080226038807771,1.2512319271955152,,"beta[60] (mtDSB effect @ age, sex=male)"
92,Mature oligodendrocytes,Lrrtm1,age_interaction(old-young) within sex,60-21,female,-0.2314776169022681,-1.1108212841239185,0.5768136180103485,,0.8683432247038855,age_interaction(60-21) (within sex=female)
93,Mature oligodendrocytes,Lrrtm1,age_interaction(old-young) within sex,60-21,male,-0.2521041993582925,-1.4612094969053702,0.9207961302498959,,0.937947115129159,age_interaction(60-21) (within sex=male)
94,Mature oligodendrocytes,Lrrtm1,sex_interaction(sex2-sex1) within age,21,male-female,0.06435340543330739,-0.7808698752764159,0.8569411923471572,,1.1646104220275015,sex_interaction(male-female) (within age=21)
95,Mature oligodendrocytes,Lrrtm1,sex_interaction(sex2-sex1) within age,60,male-female,0.04372682297728297,-1.22443868468302,1.2246210600125156,,1.2547295175336426,sex_interaction(male-female) (within age=60)
96,Mature oligodendrocytes,Cpne4,mtDSB_at_age×sex,21,female,-0.011967373008724436,-0.7581647332847303,0.7170215354005604,1.061679235660778,,"beta[21] (mtDSB effect @ age, sex=female)"
97,Mature oligodendrocytes,Cpne4,mtDSB_at_age×sex,21,male,0.11280638389330452,-1.0031163476070077,1.2142520171220141,1.3113532505670749,,"beta[21] (mtDSB effect @ age, sex=male)"
98,Mature oligodendrocytes,Cpne4,mtDSB_at_age×sex,60,female,-0.04549195355606436,-1.1819397682929946,1.1078441543483253,1.1172232491465137,,"beta[60] (mtDSB effect @ age, sex=female)"
99,Mature oligodendrocytes,Cpne4,mtDSB_at_age×sex,60,male,0.12278146094852821,-1.4818187342971083,1.721673529460272,1.5785583125399723,,"beta[60] (mtDSB effect @ age, sex=male)"
100,Mature oligodendrocytes,Cpne4,age_interaction(old-young) within sex,60-21,female,-0.033524580547339915,-0.8955262217189625,0.7588258928924014,,1.0547113520150377,age_interaction(60-21) (within sex=female)
101,Mature oligodendrocytes,Cpne4,age_interaction(old-young) within sex,60-21,male,0.009975077055223689,-1.18299817859681,1.1646131762444052,,1.2114801869840617,age_interaction(60-21) (within sex=male)
102,Mature oligodendrocytes,Cpne4,sex_interaction(sex2-sex1) within age,21,male-female,0.12477375690202896,-0.7042283750154372,0.9021505519798992,,1.2330277917276107,sex_interaction(male-female) (within age=21)
103,Mature oligodendrocytes,Cpne4,sex_interaction(sex2-sex1) within age,60,male-female,0.16827341450459254,-1.0785202348058929,1.330794409326177,,1.4128119417182088,sex_interaction(male-female) (within age=60)
104,Mature oligodendrocytes,Ntng1,mtDSB_at_age×sex,21,female,0.0434046966167597,-0.7202929880355018,0.7894903451688081,1.1259631334137734,,"beta[21] (mtDSB effect @ age, sex=female)"
105,Mature oligodendrocytes,Ntng1,mtDSB_at_age×sex,21,male,0.06334547544853274,-1.0741321008874323,1.1896123979665323,1.256273858414878,,"beta[21] (mtDSB effect @ age, sex=male)"
106,Mature oligodendrocytes,Ntng1,mtDSB_at_age×sex,60,female,-0.18931572996149623,-1.347393397675529,0.9891390660049134,0.973990659808049,,"beta[60] (mtDSB effect @ age, sex=female)"
107,Mature oligodendrocytes,Ntng1,mtDSB_at_age×sex,60,male,-0.29339479132095775,-1.9275145274068795,1.335208545521821,1.0538130854838827,,"beta[60] (mtDSB effect @ age, sex=male)"
108,Mature oligodendrocytes,Ntng1,age_interaction(old-young) within sex,60-21,female,-0.23272042657825595,-1.1112310946659107,0.5748051169172316,,0.8671168094096604,age_interaction(60-21) (within sex=female)
109,Mature oligodendrocytes,Ntng1,age_interaction(old-young) within sex,60-21,male,-0.3567402667694905,-1.5651101535045673,0.8153624243175078,,0.844545111812815,age_interaction(60-21) (within sex=male)
110,Mature oligodendrocytes,Ntng1,sex_interaction(sex2-sex1) within age,21,male-female,0.01994077883177303,-0.8239932206847642,0.8113195733397831,,1.1137209964539767,sex_interaction(male-female) (within age=21)
111,Mature oligodendrocytes,Ntng1,sex_interaction(sex2-sex1) within age,60,male-female,-0.10407906135946152,-1.3709098812819567,1.0758812573827732,,1.0819520272189547,sex_interaction(male-female) (within age=60)
112,Mature oligodendrocytes,Adra1b,mtDSB_at_age×sex,21,female,0.11016114026521903,-0.6483590292873382,0.8511886751308161,1.2024686136147542,,"beta[21] (mtDSB effect @ age, sex=female)"
113,Mature oligodendrocytes,Adra1b,mtDSB_at_age×sex,21,male,0.28094242553182236,-0.85140102307781,1.4002680596659005,1.5590027331474885,,"beta[21] (mtDSB effect @ age, sex=male)"
114,Mature oligodendrocytes,Adra1b,mtDSB_at_age×sex,60,female,-0.138628683194389,-1.2916043576622511,1.0328931768955556,1.0228070677579142,,"beta[60] (mtDSB effect @ age, sex=female)"
115,Mature oligodendrocytes,Adra1b,mtDSB_at_age×sex,60,male,-0.17059500626730173,-1.7974403316690897,1.4508328474849694,1.1878865864505221,,"beta[60] (mtDSB effect @ age, sex=male)"
116,Mature oligodendrocytes,Adra1b,age_interaction(old-young) within sex,60-21,female,-0.24878982345960804,-1.123373711404525,0.555126230266274,,0.852610201743897,age_interaction(60-21) (within sex=female)
117,Mature oligodendrocytes,Adra1b,age_interaction(old-young) within sex,60-21,male,-0.4515374317991242,-1.6560978967788318,0.7160814417321117,,0.7670594855965289,age_interaction(60-21) (within sex=male)
118,Mature oligodendrocytes,Adra1b,sex_interaction(sex2-sex1) within age,21,male-female,0.17078128526660333,-0.6699484647635776,0.9591553719452472,,1.2941893053180988,sex_interaction(male-female) (within age=21)
119,Mature oligodendrocytes,Adra1b,sex_interaction(sex2-sex1) within age,60,male-female,-0.03196632307291273,-1.2942583601402955,1.143906037642309,,1.1613730757474365,sex_interaction(male-female) (within age=60)
0,Microglia,Camsap1,mtDSB_at_age×sex,21,female,0.10001068451354879,-0.6330599642403629,0.8161756034357153,1.1845000619929489,,"beta[21] (mtDSB effect @ age, sex=female)"
1,Microglia,Camsap1,mtDSB_at_age×sex,21,male,0.1275345765716491,-0.9709734872758726,1.2099153813148835,1.324078947313224,,"beta[21] (mtDSB effect @ age, sex=male)"
2,Microglia,Camsap1,mtDSB_at_age×sex,60,female,-0.33944061135012077,-1.458255065760105,0.798450572084965,0.8296985546293187,,"beta[60] (mtDSB effect @ age, sex=female)"
3,Microglia,Camsap1,mtDSB_at_age×sex,60,male,-0.657529575130287,-2.2465280839676343,0.9250534178219305,0.7180485272919781,,"beta[60] (mtDSB effect @ age, sex=male)"
4,Microglia,Camsap1,age_interaction(old-young) within sex,60-21,female,-0.43945129586366966,-1.29566873125098,0.3475823452491131,,0.702003106339268,age_interaction(60-21) (within sex=female)
5,Microglia,Camsap1,age_interaction(old-young) within sex,60-21,male,-0.785064151701936,-1.968731278910324,0.36066940817964016,,0.5456416208239311,age_interaction(60-21) (within sex=male)
6,Microglia,Camsap1,sex_interaction(sex2-sex1) within age,21,male-female,0.027523892058100324,-0.7890631473724524,0.7932587329883388,,1.115959040339703,sex_interaction(male-female) (within age=21)
7,Microglia,Camsap1,sex_interaction(sex2-sex1) within age,60,male-female,-0.3180889637801661,-1.5503087690147894,0.8329491166390289,,0.8653472992138997,sex_interaction(male-female) (within age=60)
8,Microglia,Fzd7,mtDSB_at_age×sex,21,female,0.1690181431365949,-0.5729489693593014,0.8938743597465114,1.2712794920461792,,"beta[21] (mtDSB effect @ age, sex=female)"
9,Microglia,Fzd7,mtDSB_at_age×sex,21,male,0.21035812135458656,-0.8996171141245571,1.3056155905455682,1.4432555610356175,,"beta[21] (mtDSB effect @ age, sex=male)"
10,Microglia,Fzd7,mtDSB_at_age×sex,60,female,0.3553477150280631,-0.7749837141944005,1.5023041779900406,1.6652735865905766,,"beta[60] (mtDSB effect @ age, sex=female)"
11,Microglia,Fzd7,mtDSB_at_age×sex,60,male,0.4383715310656281,-1.1576446148041564,2.0300195937713115,2.157587196260766,,"beta[60] (mtDSB effect @ age, sex=male)"
12,Microglia,Fzd7,age_interaction(old-young) within sex,60-21,female,0.1863295718914683,-0.6710901396886554,0.974468343279045,,1.3128540752461055,age_interaction(60-21) (within sex=female)
13,Microglia,Fzd7,age_interaction(old-young) within sex,60-21,male,0.22801340971104156,-0.9616176193704472,1.379180309852963,,1.5043893475476762,age_interaction(60-21) (within sex=male)
14,Microglia,Fzd7,sex_interaction(sex2-sex1) within age,21,male-female,0.041339978217991645,-0.7833330652910805,0.8146572748422909,,1.1333297139943352,sex_interaction(male-female) (within age=21)
15,Microglia,Fzd7,sex_interaction(sex2-sex1) within age,60,male-female,0.08302381603756498,-1.158437798284382,1.2411789118274976,,1.2955079439344537,sex_interaction(male-female) (within age=60)
16,Microglia,Dut,mtDSB_at_age×sex,21,female,0.03342584922967345,-0.7155551985290594,0.7651342490328102,1.1115805417922737,,"beta[21] (mtDSB effect @ age, sex=female)"
17,Microglia,Dut,mtDSB_at_age×sex,21,male,0.13429984668797795,-0.9851209367632683,1.2397518534569985,1.3412471418877634,,"beta[21] (mtDSB effect @ age, sex=male)"
18,Microglia,Dut,mtDSB_at_age×sex,60,female,-0.12986139180453019,-1.2708991028174117,1.0279890900202242,1.0281063084990028,,"beta[60] (mtDSB effect @ age, sex=female)"
19,Microglia,Dut,mtDSB_at_age×sex,60,male,-0.11863052438139869,-1.7295169869727325,1.485801375961634,1.2426275796194777,,"beta[60] (mtDSB effect @ age, sex=male)"
20,Microglia,Dut,age_interaction(old-young) within sex,60-21,female,-0.1632872410342036,-1.0289114917301467,0.6323931290491001,,0.9270326980381238,age_interaction(60-21) (within sex=female)
21,Microglia,Dut,age_interaction(old-young) within sex,60-21,male,-0.25293037106937666,-1.448244454341509,0.9041947780460413,,0.932469271408505,age_interaction(60-21) (within sex=male)
