group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.017476723,0.012171499,0.068,0.932,0.068,0.068,False,Adarb1,21
Endocrine Cells,0.030425739,0.031311706,0.823,0.177,0.177,0.1225,False,Adarb1,21
Oligodendrocyte Precursor Cells,0.009519488,0.01181044,0.785,0.215,0.215,0.15333333333333332,False,Adarb1,21
Neural Stem Cells,0.010169717,0.018213086,0.707,0.293,0.293,0.18824999999999997,False,Adarb1,21
Neurons,0.0047687287,0.013624278,0.648,0.352,0.352,0.221,False,Adarb1,21
Excitatory Neurons,0.0039985366,0.01252251,0.619,0.381,0.381,0.24766666666666667,False,Adarb1,21
Microglia,-0.00424018,0.018121123,0.402,0.598,0.402,0.2697142857142857,False,Adarb1,21
Endothelial Cells,-0.0070735775,0.030999219,0.409,0.591,0.409,0.28712499999999996,False,Adarb1,21
Myocytes,0.0052255057,0.02471387,0.587,0.413,0.413,0.30111111111111105,False,Adarb1,21
Astrocytes,0.0015869614,0.016312735,0.556,0.444,0.444,0.31539999999999996,False,Adarb1,21
GABAergic Neurons,-0.0032072202,0.019438645,0.448,0.552,0.448,0.3274545454545454,False,Adarb1,21
Oligodendrocytes,0.00086516526,0.010495946,0.539,0.461,0.461,0.3385833333333333,False,Adarb1,21
