group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013665031,0.012369902,0.128,0.872,0.128,0.128,False,Adgrg7,21
Oligodendrocyte Precursor Cells,0.012323874,0.011529025,0.853,0.147,0.147,0.1375,False,Adgrg7,21
Neurons,0.008990767,0.014208837,0.735,0.265,0.265,0.18000000000000002,False,Adgrg7,21
Neural Stem Cells,0.008687464,0.01837147,0.68,0.32,0.32,0.21500000000000002,False,Adgrg7,21
Excitatory Neurons,0.0045528384,0.012282183,0.642,0.358,0.358,0.24359999999999998,False,Adgrg7,21
Myocytes,0.009027096,0.024660662,0.638,0.362,0.362,0.26333333333333336,False,Adgrg7,21
Endocrine Cells,0.00723596,0.03106115,0.599,0.401,0.401,0.28300000000000003,False,Adgrg7,21
Endothelial Cells,-0.008058374,0.0312815,0.401,0.599,0.401,0.29775,False,Adgrg7,21
Astrocytes,0.0023084148,0.015977617,0.576,0.424,0.424,0.31177777777777776,False,Adgrg7,21
Microglia,-0.0025410731,0.017939059,0.433,0.567,0.433,0.32389999999999997,False,Adgrg7,21
Oligodendrocytes,-0.0017398628,0.010718067,0.452,0.548,0.452,0.33554545454545454,False,Adgrg7,21
GABAergic Neurons,-0.0022892167,0.018899858,0.473,0.527,0.473,0.347,False,Adgrg7,21
