group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.012334027,0.01234027,0.155,0.845,0.155,0.155,False,Abcg2,21
Oligodendrocyte Precursor Cells,0.0114227,0.011698243,0.832,0.168,0.168,0.1615,False,Abcg2,21
Neurons,0.009069331,0.01419013,0.737,0.263,0.263,0.19533333333333336,False,Abcg2,21
Neural Stem Cells,0.00799829,0.018321346,0.665,0.335,0.335,0.23025,False,Abcg2,21
Excitatory Neurons,0.004910974,0.012319122,0.654,0.346,0.346,0.25339999999999996,False,Abcg2,21
Endothelial Cells,0.010115493,0.03041244,0.627,0.373,0.373,0.2733333333333333,False,Abcg2,21
Astrocytes,0.00317487,0.016038258,0.6,0.4,0.4,0.2914285714285714,False,Abcg2,21
Oligodendrocytes,-0.0017219577,0.010691564,0.452,0.548,0.452,0.3115,False,Abcg2,21
Microglia,-0.0011679595,0.018021561,0.464,0.536,0.464,0.32844444444444443,False,Abcg2,21
GABAergic Neurons,-0.0023003877,0.018930428,0.473,0.527,0.473,0.3429,False,Abcg2,21
Myocytes,-0.0018475108,0.024711644,0.486,0.514,0.486,0.3559090909090909,False,Abcg2,21
Endocrine Cells,-0.0011186599,0.03107264,0.495,0.505,0.495,0.3675,False,Abcg2,21
