group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013032601,0.012204921,0.138,0.862,0.138,0.138,False,Ap3b2,21
Oligodendrocyte Precursor Cells,0.01155393,0.011742474,0.833,0.167,0.167,0.15250000000000002,False,Ap3b2,21
Endocrine Cells,-0.02438521,0.031176914,0.221,0.779,0.221,0.17533333333333334,False,Ap3b2,21
Neurons,0.00992379,0.013863035,0.763,0.237,0.237,0.19075,False,Ap3b2,21
Myocytes,0.013374394,0.024738252,0.696,0.304,0.304,0.21339999999999998,False,Ap3b2,21
Neural Stem Cells,0.0089851245,0.018147424,0.691,0.309,0.309,0.2293333333333333,False,Ap3b2,21
Excitatory Neurons,0.006110798,0.012608648,0.683,0.317,0.317,0.24185714285714283,False,Ap3b2,21
Endothelial Cells,-0.008366949,0.031233002,0.399,0.601,0.399,0.26149999999999995,False,Ap3b2,21
Astrocytes,0.002847447,0.016089838,0.593,0.407,0.407,0.2776666666666666,False,Ap3b2,21
Oligodendrocytes,-0.002359534,0.01060626,0.434,0.566,0.434,0.2933,False,Ap3b2,21
Microglia,-0.0015533806,0.01800824,0.455,0.545,0.455,0.308,False,Ap3b2,21
GABAergic Neurons,-0.00048468393,0.019392993,0.507,0.493,0.493,0.32341666666666663,False,Ap3b2,21
