group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,0.09567299,0.024995131,1.0,0.0,0.0,0.0,True,Nsmf,21
Medium Spiny Neurons,-0.019962357,0.011603991,0.032,0.968,0.032,0.016,True,Nsmf,21
Neurons,0.01299973,0.012971062,0.838,0.162,0.162,0.06466666666666666,False,Nsmf,21
Astrocytes,0.015560586,0.017542884,0.819,0.181,0.181,0.09375,False,Nsmf,21
Oligodendrocyte Precursor Cells,0.0061706947,0.011967067,0.698,0.302,0.302,0.13540000000000002,False,Nsmf,21
Oligodendrocytes,0.004166515,0.009256866,0.679,0.321,0.321,0.16633333333333333,False,Nsmf,21
Endocrine Cells,0.0057012453,0.03133516,0.575,0.425,0.425,0.2032857142857143,False,Nsmf,21
Neural Stem Cells,0.0028637715,0.017387433,0.572,0.428,0.428,0.231375,False,Nsmf,21
Excitatory Neurons,0.0017611764,0.013648795,0.553,0.447,0.447,0.25533333333333336,False,Nsmf,21
Microglia,0.0025313692,0.0189179,0.537,0.463,0.463,0.2761,False,Nsmf,21
Endothelial Cells,0.0022052475,0.030262213,0.532,0.468,0.468,0.29354545454545455,False,Nsmf,21
GABAergic Neurons,-0.0011751347,0.020263618,0.499,0.501,0.499,0.3106666666666667,False,Nsmf,21
