group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocyte Precursor Cells,0.013520599,0.011579201,0.882,0.118,0.118,0.118,False,Gpnmb,21
Medium Spiny Neurons,-0.013580617,0.012368987,0.128,0.872,0.128,0.123,False,Gpnmb,21
Neurons,0.008930988,0.014207757,0.732,0.268,0.268,0.17133333333333334,False,Gpnmb,21
Neural Stem Cells,0.008407741,0.018364908,0.676,0.324,0.324,0.20950000000000002,False,Gpnmb,21
Excitatory Neurons,0.0047261054,0.012287208,0.65,0.35,0.35,0.23760000000000003,False,Gpnmb,21
Myocytes,0.008238856,0.024661599,0.63,0.37,0.37,0.2596666666666667,False,Gpnmb,21
Endothelial Cells,-0.008134254,0.031276587,0.401,0.599,0.401,0.2798571428571429,False,Gpnmb,21
Endocrine Cells,0.00702974,0.031060347,0.598,0.402,0.402,0.295125,False,Gpnmb,21
Astrocytes,0.0027470435,0.016001351,0.59,0.41,0.41,0.30788888888888893,False,Gpnmb,21
Microglia,-0.0012530859,0.017958453,0.462,0.538,0.462,0.32330000000000003,False,Gpnmb,21
Oligodendrocytes,-0.0009968763,0.0107134385,0.474,0.526,0.474,0.3370000000000001,False,Gpnmb,21
GABAergic Neurons,-0.0022070417,0.018913032,0.476,0.524,0.476,0.3485833333333334,False,Gpnmb,21
