group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013577424,0.012368301,0.128,0.872,0.128,0.128,False,Ccl3,21
Oligodendrocyte Precursor Cells,0.012142243,0.011531036,0.849,0.151,0.151,0.1395,False,Ccl3,21
Neurons,0.009007104,0.01420944,0.735,0.265,0.265,0.18133333333333335,False,Ccl3,21
Neural Stem Cells,0.0076789414,0.01837219,0.661,0.339,0.339,0.22075,False,Ccl3,21
Microglia,0.0069553247,0.018085713,0.652,0.348,0.348,0.24619999999999997,False,Ccl3,21
Excitatory Neurons,0.004550748,0.012282879,0.642,0.358,0.358,0.2648333333333333,False,Ccl3,21
Myocytes,0.008685884,0.024660548,0.632,0.368,0.368,0.2795714285714285,False,Ccl3,21
Endocrine Cells,0.008114462,0.031069277,0.611,0.389,0.389,0.29325,False,Ccl3,21
Endothelial Cells,-0.008142319,0.03127623,0.401,0.599,0.401,0.30522222222222223,False,Ccl3,21
Astrocytes,0.0026681048,0.015983008,0.588,0.412,0.412,0.31589999999999996,False,Ccl3,21
Oligodendrocytes,-0.0014122282,0.010717028,0.463,0.537,0.463,0.3292727272727273,False,Ccl3,21
GABAergic Neurons,-0.0021680705,0.018901777,0.476,0.524,0.476,0.34149999999999997,False,Ccl3,21
