group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.0154831465,0.011965622,0.091,0.909,0.091,0.091,False,Araf,21
Oligodendrocyte Precursor Cells,0.0124719385,0.011833619,0.849,0.151,0.151,0.121,False,Araf,21
Neural Stem Cells,0.01647467,0.017896468,0.813,0.187,0.187,0.143,False,Araf,21
Neurons,0.007717815,0.013501754,0.719,0.281,0.281,0.1775,False,Araf,21
Excitatory Neurons,0.0044462658,0.01262898,0.637,0.363,0.363,0.21459999999999999,False,Araf,21
Endothelial Cells,-0.0079590045,0.03100634,0.401,0.599,0.401,0.24566666666666667,False,Araf,21
Astrocytes,0.0023194915,0.016293598,0.575,0.425,0.425,0.2712857142857143,False,Araf,21
Microglia,-0.0012645313,0.018109666,0.462,0.538,0.462,0.295125,False,Araf,21
Endocrine Cells,-0.00019130568,0.03146573,0.509,0.491,0.491,0.31688888888888894,False,Araf,21
Myocytes,-0.001460938,0.024833418,0.495,0.505,0.495,0.33470000000000005,False,Araf,21
Oligodendrocytes,-0.00022203788,0.010428916,0.503,0.497,0.497,0.34945454545454546,False,Araf,21
GABAergic Neurons,-0.0011819738,0.019774256,0.498,0.502,0.498,0.3618333333333334,False,Araf,21
