group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013684085,0.012369901,0.128,0.872,0.128,0.128,False,Atoh1,21
Oligodendrocyte Precursor Cells,0.012287982,0.011528797,0.852,0.148,0.148,0.138,False,Atoh1,21
Neurons,0.008980378,0.014208239,0.733,0.267,0.267,0.18100000000000002,False,Atoh1,21
Neural Stem Cells,0.008688217,0.018371468,0.68,0.32,0.32,0.21575,False,Atoh1,21
Excitatory Neurons,0.0045571416,0.0122819515,0.642,0.358,0.358,0.24420000000000003,False,Atoh1,21
Myocytes,0.009021326,0.024660787,0.638,0.362,0.362,0.26383333333333336,False,Atoh1,21
Endocrine Cells,0.0072634597,0.031061148,0.6,0.4,0.4,0.2832857142857143,False,Atoh1,21
Endothelial Cells,-0.00807916,0.031281386,0.401,0.599,0.401,0.29800000000000004,False,Atoh1,21
Astrocytes,0.002269783,0.015977843,0.574,0.426,0.426,0.3122222222222223,False,Atoh1,21
Microglia,-0.0024866364,0.017939644,0.434,0.566,0.434,0.3244000000000001,False,Atoh1,21
Oligodendrocytes,-0.0017546492,0.010717719,0.451,0.549,0.451,0.335909090909091,False,Atoh1,21
GABAergic Neurons,-0.0023078257,0.018899744,0.473,0.527,0.473,0.34733333333333344,False,Atoh1,21
