group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.0132628055,0.0123383235,0.135,0.865,0.135,0.135,False,Abca1,21
Neural Stem Cells,0.020074505,0.018034017,0.865,0.135,0.135,0.135,False,Abca1,21
Oligodendrocyte Precursor Cells,0.010719573,0.011744827,0.815,0.185,0.185,0.15166666666666667,False,Abca1,21
Neurons,0.009389078,0.014185805,0.747,0.253,0.253,0.177,False,Abca1,21
Oligodendrocytes,0.00649312,0.010613091,0.726,0.274,0.274,0.1964,False,Abca1,21
Astrocytes,0.006757074,0.016369449,0.676,0.324,0.324,0.21766666666666667,False,Abca1,21
Excitatory Neurons,0.0048291944,0.012296437,0.653,0.347,0.347,0.23614285714285715,False,Abca1,21
Microglia,0.006617718,0.018222535,0.643,0.357,0.357,0.25125,False,Abca1,21
Endothelial Cells,-0.008722775,0.031147081,0.395,0.605,0.395,0.2672222222222222,False,Abca1,21
Endocrine Cells,0.0062840628,0.031172503,0.588,0.412,0.412,0.28169999999999995,False,Abca1,21
Myocytes,-0.004415348,0.024700508,0.441,0.559,0.441,0.29618181818181816,False,Abca1,21
GABAergic Neurons,-0.0018378765,0.018938217,0.483,0.517,0.483,0.31174999999999997,False,Abca1,21
