group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013686945,0.012368528,0.128,0.872,0.128,0.128,False,Ascl2,21
Oligodendrocyte Precursor Cells,0.012484286,0.011534401,0.857,0.143,0.143,0.1355,False,Ascl2,21
Neurons,0.008989953,0.014207756,0.735,0.265,0.265,0.17866666666666667,False,Ascl2,21
Neural Stem Cells,0.009008499,0.018365493,0.689,0.311,0.311,0.21175,False,Ascl2,21
Excitatory Neurons,0.00453982,0.012282879,0.642,0.358,0.358,0.24100000000000002,False,Ascl2,21
Myocytes,0.008952778,0.024660662,0.636,0.364,0.364,0.2615,False,Ascl2,21
Endothelial Cells,-0.008192008,0.031278107,0.4,0.6,0.4,0.28128571428571425,False,Ascl2,21
Endocrine Cells,0.0070345476,0.031060906,0.598,0.402,0.402,0.296375,False,Ascl2,21
Astrocytes,0.0022212828,0.015983464,0.573,0.427,0.427,0.3108888888888889,False,Ascl2,21
Microglia,-0.0024524324,0.017942568,0.434,0.566,0.434,0.32320000000000004,False,Ascl2,21
Oligodendrocytes,-0.0015946503,0.010715057,0.456,0.544,0.456,0.3352727272727273,False,Ascl2,21
GABAergic Neurons,-0.0023009577,0.018902734,0.473,0.527,0.473,0.34675000000000006,False,Ascl2,21
