group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,-0.034686625,0.024912056,0.082,0.918,0.082,0.082,False,Adgrf5,21
Oligodendrocyte Precursor Cells,0.0118187405,0.011640903,0.838,0.162,0.162,0.122,False,Adgrf5,21
Medium Spiny Neurons,-0.011822168,0.012297821,0.167,0.833,0.167,0.137,False,Adgrf5,21
Neurons,0.008704651,0.014136519,0.729,0.271,0.271,0.1705,False,Adgrf5,21
Excitatory Neurons,0.0045711934,0.01229948,0.642,0.358,0.358,0.20800000000000002,False,Adgrf5,21
Neural Stem Cells,0.0065473486,0.0183057,0.64,0.36,0.36,0.2333333333333333,False,Adgrf5,21
Microglia,-0.0039928323,0.0179796,0.408,0.592,0.408,0.2582857142857143,False,Adgrf5,21
Astrocytes,0.0019504203,0.016063703,0.565,0.435,0.435,0.280375,False,Adgrf5,21
Oligodendrocytes,-0.0015214671,0.010679644,0.459,0.541,0.459,0.3002222222222222,False,Adgrf5,21
Endothelial Cells,0.0018674678,0.02952294,0.527,0.473,0.473,0.3175,False,Adgrf5,21
GABAergic Neurons,-0.0021016113,0.018927315,0.477,0.523,0.477,0.33199999999999996,False,Adgrf5,21
Endocrine Cells,0.00033932526,0.031104226,0.511,0.489,0.489,0.34508333333333335,False,Adgrf5,21
