group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013270971,0.012329516,0.135,0.865,0.135,0.135,False,Ascc2,21
Oligodendrocyte Precursor Cells,0.012273068,0.01159152,0.851,0.149,0.149,0.14200000000000002,False,Ascc2,21
Neurons,0.009288202,0.014174052,0.742,0.258,0.258,0.18066666666666667,False,Ascc2,21
Neural Stem Cells,0.008427985,0.01828566,0.677,0.323,0.323,0.21625,False,Ascc2,21
Excitatory Neurons,0.0048779557,0.012315503,0.653,0.347,0.347,0.2424,False,Ascc2,21
Endocrine Cells,0.010536128,0.031131627,0.642,0.358,0.358,0.26166666666666666,False,Ascc2,21
Myocytes,0.0061663412,0.024687389,0.596,0.404,0.404,0.282,False,Ascc2,21
Endothelial Cells,-0.0076603713,0.031235093,0.406,0.594,0.406,0.2975,False,Ascc2,21
Astrocytes,0.0027964534,0.016030464,0.592,0.408,0.408,0.30977777777777776,False,Ascc2,21
Microglia,-0.0008773524,0.017985795,0.468,0.532,0.468,0.3256,False,Ascc2,21
GABAergic Neurons,-0.0019415538,0.018950332,0.479,0.521,0.479,0.33954545454545454,False,Ascc2,21
Oligodendrocytes,-0.00054179743,0.010679997,0.489,0.511,0.489,0.35200000000000004,False,Ascc2,21
