group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,0.073845096,0.02516256,0.999,0.001,0.001,0.001,True,Capn2,21
Medium Spiny Neurons,-0.012412528,0.01218157,0.151,0.849,0.151,0.076,False,Capn2,21
Oligodendrocyte Precursor Cells,0.012304223,0.011860711,0.846,0.154,0.154,0.102,False,Capn2,21
Endocrine Cells,0.02608736,0.03153772,0.801,0.199,0.199,0.12625,False,Capn2,21
Neural Stem Cells,0.011459288,0.01759206,0.737,0.263,0.263,0.15360000000000001,False,Capn2,21
Neurons,0.008007553,0.013874431,0.719,0.281,0.281,0.1748333333333333,False,Capn2,21
Astrocytes,0.007841281,0.01678325,0.691,0.309,0.309,0.19399999999999998,False,Capn2,21
Oligodendrocytes,0.003211349,0.010343242,0.625,0.375,0.375,0.21662499999999998,False,Capn2,21
Excitatory Neurons,0.0035754177,0.0124788,0.607,0.393,0.393,0.23622222222222222,False,Capn2,21
Endothelial Cells,-0.005878719,0.030407405,0.427,0.573,0.427,0.25529999999999997,False,Capn2,21
GABAergic Neurons,-0.0001328611,0.019515451,0.514,0.486,0.486,0.2762727272727272,False,Capn2,21
Microglia,0.00067004416,0.018117722,0.496,0.504,0.496,0.2945833333333333,False,Capn2,21
