group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Microglia,-0.040678497,0.021787215,0.035,0.965,0.035,0.035,True,Cx3cr1,21
Medium Spiny Neurons,-0.013132929,0.012334319,0.14,0.86,0.14,0.08750000000000001,False,Cx3cr1,21
Oligodendrocyte Precursor Cells,0.0115563935,0.011577525,0.835,0.165,0.165,0.11333333333333334,False,Cx3cr1,21
Neurons,0.009052295,0.014193962,0.736,0.264,0.264,0.15100000000000002,False,Cx3cr1,21
Neural Stem Cells,0.010164295,0.01831107,0.707,0.293,0.293,0.1794,False,Cx3cr1,21
Excitatory Neurons,0.0042620017,0.012300885,0.633,0.367,0.367,0.21066666666666667,False,Cx3cr1,21
Endothelial Cells,-0.009403335,0.031214403,0.39,0.61,0.39,0.23628571428571427,False,Cx3cr1,21
Myocytes,0.0060251127,0.024665471,0.594,0.406,0.406,0.2575,False,Cx3cr1,21
Astrocytes,0.002297638,0.01603138,0.575,0.425,0.425,0.2761111111111111,False,Cx3cr1,21
Endocrine Cells,0.0056349635,0.031081822,0.575,0.425,0.425,0.291,False,Cx3cr1,21
Oligodendrocytes,-0.0022217794,0.010682305,0.437,0.563,0.437,0.30427272727272725,False,Cx3cr1,21
GABAergic Neurons,-0.0021967671,0.018931627,0.476,0.524,0.476,0.3185833333333333,False,Cx3cr1,21
