group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,0.050627824,0.024884162,0.985,0.015,0.015,0.015,True,Atl1,21
Medium Spiny Neurons,-0.018458087,0.011864551,0.053,0.947,0.053,0.034,True,Atl1,21
Oligodendrocyte Precursor Cells,0.012206399,0.0117994705,0.845,0.155,0.155,0.07433333333333333,False,Atl1,21
Neurons,0.011631965,0.013612754,0.804,0.196,0.196,0.10475000000000001,False,Atl1,21
Neural Stem Cells,0.008465981,0.018109703,0.679,0.321,0.321,0.148,False,Atl1,21
Endocrine Cells,0.009422885,0.031163663,0.622,0.378,0.378,0.18633333333333332,False,Atl1,21
Endothelial Cells,-0.007998169,0.031195596,0.401,0.599,0.401,0.217,False,Atl1,21
Excitatory Neurons,0.003178683,0.012870851,0.592,0.408,0.408,0.24087499999999998,False,Atl1,21
Astrocytes,0.0022604556,0.016108284,0.574,0.426,0.426,0.2614444444444444,False,Atl1,21
Microglia,-0.0019476752,0.018051136,0.449,0.551,0.449,0.28019999999999995,False,Atl1,21
Oligodendrocytes,0.00070956844,0.010498846,0.531,0.469,0.469,0.29736363636363633,False,Atl1,21
GABAergic Neurons,-0.0005018084,0.019569736,0.507,0.493,0.493,0.3136666666666666,False,Atl1,21
