group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013628071,0.012339924,0.128,0.872,0.128,0.128,False,Aldh4a1,21
Oligodendrocyte Precursor Cells,0.012363528,0.011618287,0.852,0.148,0.148,0.138,False,Aldh4a1,21
Neurons,0.009045437,0.014177533,0.736,0.264,0.264,0.18000000000000002,False,Aldh4a1,21
Neural Stem Cells,0.00850399,0.018258912,0.678,0.322,0.322,0.21550000000000002,False,Aldh4a1,21
Myocytes,0.010304839,0.024788536,0.657,0.343,0.343,0.24100000000000002,False,Aldh4a1,21
Excitatory Neurons,0.0046637524,0.01230323,0.649,0.351,0.351,0.25933333333333336,False,Aldh4a1,21
Endocrine Cells,0.008512306,0.03115566,0.614,0.386,0.386,0.27742857142857147,False,Aldh4a1,21
Endothelial Cells,-0.008328197,0.03117385,0.399,0.601,0.399,0.292625,False,Aldh4a1,21
Astrocytes,0.0030943558,0.01614325,0.6,0.4,0.4,0.3045555555555556,False,Aldh4a1,21
Microglia,-0.003211905,0.017958568,0.422,0.578,0.422,0.3163,False,Aldh4a1,21
Oligodendrocytes,-0.0012805271,0.010667839,0.467,0.533,0.467,0.33,False,Aldh4a1,21
GABAergic Neurons,-0.0022364573,0.018940382,0.475,0.525,0.475,0.34208333333333335,False,Aldh4a1,21
