group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.025698163,0.010945,0.011,0.989,0.011,0.011,True,Sept4,21
Medium Spiny Neurons,-0.013874396,0.012260639,0.125,0.875,0.125,0.068,False,Sept4,21
Oligodendrocyte Precursor Cells,0.011501597,0.011778643,0.832,0.168,0.168,0.10133333333333334,False,Sept4,21
Neural Stem Cells,0.010796087,0.017889543,0.722,0.278,0.278,0.14550000000000002,False,Sept4,21
Neurons,0.005727615,0.013954682,0.666,0.334,0.334,0.18320000000000003,False,Sept4,21
Microglia,-0.0065388526,0.018112944,0.359,0.641,0.359,0.21250000000000002,False,Sept4,21
Endothelial Cells,-0.010869675,0.03071427,0.362,0.638,0.362,0.23385714285714285,False,Sept4,21
Excitatory Neurons,0.004155611,0.012468393,0.628,0.372,0.372,0.251125,False,Sept4,21
Endocrine Cells,0.0069188634,0.031152517,0.597,0.403,0.403,0.268,False,Sept4,21
Astrocytes,-0.0019817145,0.016339092,0.469,0.531,0.469,0.28809999999999997,False,Sept4,21
GABAergic Neurons,0.000134169,0.019327432,0.519,0.481,0.481,0.3056363636363636,False,Sept4,21
Myocytes,-0.00042248622,0.024799906,0.513,0.487,0.487,0.32075,False,Sept4,21
