group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013735179,0.012356749,0.128,0.872,0.128,0.128,False,Abcb4,21
Oligodendrocyte Precursor Cells,0.012607974,0.011603952,0.859,0.141,0.141,0.1345,False,Abcb4,21
Neurons,0.009052817,0.0142035615,0.735,0.265,0.265,0.17800000000000002,False,Abcb4,21
Neural Stem Cells,0.008720235,0.018355003,0.68,0.32,0.32,0.21350000000000002,False,Abcb4,21
Excitatory Neurons,0.004565943,0.012292001,0.642,0.358,0.358,0.24240000000000003,False,Abcb4,21
Myocytes,-0.008159188,0.024687618,0.362,0.638,0.362,0.26233333333333336,False,Abcb4,21
Endothelial Cells,-0.008076674,0.03127623,0.401,0.599,0.401,0.2821428571428572,False,Abcb4,21
Endocrine Cells,0.0060438914,0.031061266,0.584,0.416,0.416,0.29887500000000006,False,Abcb4,21
Astrocytes,0.0022018687,0.015987018,0.573,0.427,0.427,0.3131111111111112,False,Abcb4,21
Microglia,-0.0024363818,0.017978437,0.434,0.566,0.434,0.32520000000000004,False,Abcb4,21
Oligodendrocytes,-0.0017220208,0.010714367,0.452,0.548,0.452,0.33672727272727276,False,Abcb4,21
GABAergic Neurons,-0.0021510504,0.018918324,0.476,0.524,0.476,0.3483333333333334,False,Abcb4,21
