group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Neural Stem Cells,0.02530912,0.018156614,0.912,0.088,0.088,0.088,False,Abca8b,21
Medium Spiny Neurons,-0.013862205,0.01232654,0.126,0.874,0.126,0.107,False,Abca8b,21
Oligodendrocyte Precursor Cells,0.011576056,0.011622205,0.833,0.167,0.167,0.127,False,Abca8b,21
Neurons,0.009830952,0.0141643435,0.757,0.243,0.243,0.156,False,Abca8b,21
Excitatory Neurons,0.004990026,0.012341337,0.654,0.346,0.346,0.194,False,Abca8b,21
Endothelial Cells,-0.008359993,0.031262554,0.399,0.601,0.399,0.22816666666666666,False,Abca8b,21
Astrocytes,0.0023716753,0.01599929,0.58,0.42,0.42,0.25557142857142856,False,Abca8b,21
Oligodendrocytes,-0.0027647738,0.010672815,0.42,0.58,0.42,0.276125,False,Abca8b,21
Myocytes,0.0042197434,0.024718566,0.572,0.428,0.428,0.293,False,Abca8b,21
Endocrine Cells,0.005374676,0.031138953,0.571,0.429,0.429,0.3066,False,Abca8b,21
Microglia,-0.0027221418,0.017944204,0.43,0.57,0.43,0.31781818181818183,False,Abca8b,21
GABAergic Neurons,-0.0021330663,0.018980663,0.476,0.524,0.476,0.331,False,Abca8b,21
