group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,0.032405227,0.024773309,0.898,0.102,0.102,0.102,False,Apaf1,21
Medium Spiny Neurons,-0.012825258,0.012329402,0.144,0.856,0.144,0.123,False,Apaf1,21
Oligodendrocyte Precursor Cells,0.012455687,0.011589055,0.854,0.146,0.146,0.13066666666666668,False,Apaf1,21
Neurons,0.0095612565,0.014177296,0.753,0.247,0.247,0.15975,False,Apaf1,21
Excitatory Neurons,0.0046778047,0.012306271,0.649,0.351,0.351,0.198,False,Apaf1,21
Neural Stem Cells,0.0067916494,0.018236592,0.646,0.354,0.354,0.22399999999999998,False,Apaf1,21
Endocrine Cells,0.009885666,0.031127678,0.634,0.366,0.366,0.24428571428571427,False,Apaf1,21
Endothelial Cells,-0.008109111,0.031237548,0.401,0.599,0.401,0.26387499999999997,False,Apaf1,21
Astrocytes,0.0024115152,0.016023122,0.581,0.419,0.419,0.2811111111111111,False,Apaf1,21
Microglia,-0.0016277303,0.017990129,0.453,0.547,0.453,0.29829999999999995,False,Apaf1,21
Oligodendrocytes,-0.0014610037,0.0106958505,0.462,0.538,0.462,0.3131818181818182,False,Apaf1,21
GABAergic Neurons,-0.0022981993,0.018959565,0.473,0.527,0.473,0.32649999999999996,False,Apaf1,21
