group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013664638,0.012369671,0.128,0.872,0.128,0.128,False,Alox12b,21
Oligodendrocyte Precursor Cells,0.012327091,0.011529922,0.853,0.147,0.147,0.1375,False,Alox12b,21
Neurons,0.00896767,0.014207994,0.733,0.267,0.267,0.18066666666666667,False,Alox12b,21
Neural Stem Cells,0.0085583115,0.01837147,0.678,0.322,0.322,0.21600000000000003,False,Alox12b,21
Excitatory Neurons,0.0044587855,0.012286391,0.64,0.36,0.36,0.24480000000000005,False,Alox12b,21
Myocytes,0.008791938,0.024661012,0.634,0.366,0.366,0.26500000000000007,False,Alox12b,21
Endocrine Cells,0.0072760656,0.031061029,0.6,0.4,0.4,0.2842857142857143,False,Alox12b,21
Endothelial Cells,-0.008040782,0.031281132,0.401,0.599,0.401,0.298875,False,Alox12b,21
Astrocytes,0.002283321,0.01597831,0.575,0.425,0.425,0.3128888888888889,False,Alox12b,21
Microglia,-0.002507327,0.017939996,0.434,0.566,0.434,0.325,False,Alox12b,21
Oligodendrocytes,-0.001730728,0.010718068,0.452,0.548,0.452,0.33654545454545454,False,Alox12b,21
GABAergic Neurons,-0.0022379828,0.018901892,0.475,0.525,0.475,0.3480833333333333,False,Alox12b,21
