group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.015664924,0.012132594,0.092,0.908,0.092,0.092,False,Fgfr3,21
Oligodendrocyte Precursor Cells,0.013582295,0.0118978815,0.875,0.125,0.125,0.1085,False,Fgfr3,21
Myocytes,0.025333248,0.024797091,0.843,0.157,0.157,0.12466666666666666,False,Fgfr3,21
Neural Stem Cells,-0.006630441,0.01781933,0.348,0.652,0.348,0.1805,False,Fgfr3,21
Microglia,-0.007098565,0.018185724,0.351,0.649,0.351,0.21459999999999999,False,Fgfr3,21
Endothelial Cells,-0.009567988,0.030697208,0.386,0.614,0.386,0.24316666666666667,False,Fgfr3,21
Endocrine Cells,0.0077447398,0.031083208,0.605,0.395,0.395,0.26485714285714285,False,Fgfr3,21
Oligodendrocytes,-0.0031072684,0.010437259,0.409,0.591,0.409,0.282875,False,Fgfr3,21
Excitatory Neurons,0.0020264357,0.012480322,0.567,0.433,0.433,0.2995555555555555,False,Fgfr3,21
GABAergic Neurons,-0.0031293314,0.019180493,0.449,0.551,0.449,0.31449999999999995,False,Fgfr3,21
Neurons,0.0011589986,0.013929259,0.55,0.45,0.45,0.3268181818181818,False,Fgfr3,21
Astrocytes,-0.0012799506,0.018406903,0.486,0.514,0.486,0.3400833333333333,False,Fgfr3,21
