group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Endocrine Cells,0.13282599,0.031928774,1.0,0.0,0.0,0.0,True,Cldn10,21
Neural Stem Cells,0.10512695,0.017100327,1.0,0.0,0.0,0.0,True,Cldn10,21
Myocytes,0.05794292,0.024812099,0.99,0.01,0.01,0.0033333333333333335,True,Cldn10,21
Medium Spiny Neurons,-0.014447316,0.012254915,0.113,0.887,0.113,0.03075,True,Cldn10,21
Oligodendrocyte Precursor Cells,0.013628409,0.011710112,0.879,0.121,0.121,0.048799999999999996,True,Cldn10,21
Astrocytes,0.015601586,0.017143274,0.822,0.178,0.178,0.07033333333333333,False,Cldn10,21
Neurons,0.007883795,0.014122249,0.715,0.285,0.285,0.10099999999999999,False,Cldn10,21
Excitatory Neurons,0.0055909674,0.012350452,0.667,0.333,0.333,0.13,False,Cldn10,21
Endothelial Cells,-0.005336118,0.031084664,0.435,0.565,0.435,0.1638888888888889,False,Cldn10,21
Microglia,-0.0019177516,0.018034881,0.45,0.55,0.45,0.1925,False,Cldn10,21
Oligodendrocytes,0.00033854967,0.01063057,0.518,0.482,0.482,0.21881818181818183,False,Cldn10,21
GABAergic Neurons,-0.0008827419,0.019007154,0.502,0.498,0.498,0.24208333333333334,False,Cldn10,21
