group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocyte Precursor Cells,0.01279837,0.011621304,0.865,0.135,0.135,0.135,False,Arrb2,21
Medium Spiny Neurons,-0.013039335,0.012325961,0.141,0.859,0.141,0.138,False,Arrb2,21
Neurons,0.009356941,0.014122005,0.747,0.253,0.253,0.17633333333333334,False,Arrb2,21
Neural Stem Cells,0.010331777,0.018266918,0.71,0.29,0.29,0.20475,False,Arrb2,21
Myocytes,0.013613779,0.024717165,0.699,0.301,0.301,0.22399999999999998,False,Arrb2,21
Excitatory Neurons,0.0041640354,0.012352551,0.629,0.371,0.371,0.24849999999999997,False,Arrb2,21
Endothelial Cells,-0.008268743,0.031238947,0.4,0.6,0.4,0.27014285714285713,False,Arrb2,21
Endocrine Cells,0.00625373,0.031091802,0.587,0.413,0.413,0.288,False,Arrb2,21
Microglia,-0.0032610125,0.018220544,0.422,0.578,0.422,0.3028888888888889,False,Arrb2,21
Astrocytes,0.002342977,0.016027367,0.577,0.423,0.423,0.3149,False,Arrb2,21
Oligodendrocytes,-0.0025110827,0.010676517,0.431,0.569,0.431,0.32545454545454544,False,Arrb2,21
GABAergic Neurons,-0.0025682193,0.019013504,0.469,0.531,0.469,0.3374166666666667,False,Arrb2,21
