group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013222183,0.0123618925,0.138,0.862,0.138,0.138,False,Apobec3,21
Oligodendrocyte Precursor Cells,0.0122791,0.011590173,0.852,0.148,0.148,0.14300000000000002,False,Apobec3,21
Endocrine Cells,0.025093695,0.031368937,0.794,0.206,0.206,0.164,False,Apobec3,21
Neurons,0.008954304,0.014207034,0.733,0.267,0.267,0.18975,False,Apobec3,21
Neural Stem Cells,0.008623626,0.018190162,0.68,0.32,0.32,0.2158,False,Apobec3,21
Excitatory Neurons,0.0045633353,0.012285339,0.642,0.358,0.358,0.23949999999999996,False,Apobec3,21
Microglia,0.005668827,0.018237723,0.624,0.376,0.376,0.25899999999999995,False,Apobec3,21
Astrocytes,0.002901307,0.01607161,0.594,0.406,0.406,0.277375,False,Apobec3,21
Endothelial Cells,-0.0057309084,0.031133283,0.43,0.57,0.43,0.29433333333333334,False,Apobec3,21
Myocytes,0.0018531114,0.024702042,0.544,0.456,0.456,0.3105,False,Apobec3,21
Oligodendrocytes,-0.0016081908,0.010713209,0.456,0.544,0.456,0.3237272727272727,False,Apobec3,21
GABAergic Neurons,-0.002215845,0.018905492,0.476,0.524,0.476,0.33641666666666664,False,Apobec3,21
