group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,0.032052506,0.024767783,0.897,0.103,0.103,0.103,False,Sox9,21
Medium Spiny Neurons,-0.014991307,0.012212695,0.105,0.895,0.105,0.104,False,Sox9,21
Neural Stem Cells,0.02042488,0.016457103,0.886,0.114,0.114,0.10733333333333334,False,Sox9,21
Endocrine Cells,0.0320594,0.031302523,0.841,0.159,0.159,0.12025,False,Sox9,21
Oligodendrocyte Precursor Cells,0.011122414,0.011712458,0.828,0.172,0.172,0.1306,False,Sox9,21
Astrocytes,-0.011339295,0.017526392,0.262,0.738,0.262,0.1525,False,Sox9,21
Endothelial Cells,-0.015598615,0.03087376,0.305,0.695,0.305,0.1742857142857143,False,Sox9,21
Neurons,0.0058564367,0.014095138,0.667,0.333,0.333,0.194125,False,Sox9,21
Oligodendrocytes,-0.0035273528,0.010576397,0.399,0.601,0.399,0.21688888888888888,False,Sox9,21
Microglia,-0.004304677,0.018059544,0.401,0.599,0.401,0.23529999999999998,False,Sox9,21
Excitatory Neurons,0.003180713,0.012380963,0.597,0.403,0.403,0.2505454545454545,False,Sox9,21
GABAergic Neurons,-0.0035538743,0.019040955,0.44,0.56,0.44,0.2663333333333333,False,Sox9,21
