group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013437619,0.012359372,0.132,0.868,0.132,0.132,False,Trib3,21
Oligodendrocyte Precursor Cells,0.012474223,0.011532609,0.857,0.143,0.143,0.1375,False,Trib3,21
Neurons,0.009123331,0.014208481,0.738,0.262,0.262,0.17900000000000002,False,Trib3,21
Neural Stem Cells,0.009105408,0.018361678,0.691,0.309,0.309,0.21150000000000002,False,Trib3,21
Oligodendrocytes,0.004836386,0.010697118,0.68,0.32,0.32,0.23320000000000002,False,Trib3,21
Excitatory Neurons,0.0046030483,0.012284053,0.644,0.356,0.356,0.2536666666666667,False,Trib3,21
Endocrine Cells,0.008052422,0.031096913,0.61,0.39,0.39,0.2731428571428572,False,Trib3,21
Myocytes,0.006341973,0.024664305,0.601,0.399,0.399,0.28887500000000005,False,Trib3,21
Endothelial Cells,-0.0075883837,0.03125554,0.406,0.594,0.406,0.30188888888888893,False,Trib3,21
Astrocytes,0.0025720997,0.015982892,0.584,0.416,0.416,0.3133,False,Trib3,21
Microglia,-0.002391363,0.017943045,0.434,0.566,0.434,0.3242727272727273,False,Trib3,21
GABAergic Neurons,-0.002470463,0.018907648,0.47,0.53,0.47,0.33641666666666675,False,Trib3,21
