group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.0155334845,0.012194619,0.094,0.906,0.094,0.094,False,Arhgap44,21
Oligodendrocyte Precursor Cells,0.012524994,0.0117641995,0.852,0.148,0.148,0.121,False,Arhgap44,21
Neurons,0.0074595166,0.013818534,0.707,0.293,0.293,0.17833333333333332,False,Arhgap44,21
Excitatory Neurons,0.005231848,0.012672924,0.654,0.346,0.346,0.22024999999999997,False,Arhgap44,21
Myocytes,0.00845281,0.024727697,0.632,0.368,0.368,0.24979999999999997,False,Arhgap44,21
Astrocytes,0.0037762097,0.01617774,0.62,0.38,0.38,0.2715,False,Arhgap44,21
Endothelial Cells,-0.007901012,0.031126164,0.402,0.598,0.402,0.29014285714285715,False,Arhgap44,21
Endocrine Cells,0.0065217502,0.031221269,0.592,0.408,0.408,0.304875,False,Arhgap44,21
Neural Stem Cells,0.003446081,0.018268824,0.58,0.42,0.42,0.31766666666666665,False,Arhgap44,21
GABAergic Neurons,-0.0035160962,0.019402575,0.443,0.557,0.443,0.3302,False,Arhgap44,21
Microglia,-0.00085596286,0.01807601,0.468,0.532,0.468,0.3427272727272727,False,Arhgap44,21
Oligodendrocytes,0.00024626293,0.010593646,0.517,0.483,0.483,0.35441666666666666,False,Arhgap44,21
