group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013696841,0.012367497,0.128,0.872,0.128,0.128,False,Arr3,21
Oligodendrocyte Precursor Cells,0.012375565,0.011529367,0.854,0.146,0.146,0.137,False,Arr3,21
Neurons,0.008997174,0.014208354,0.735,0.265,0.265,0.17966666666666667,False,Arr3,21
Neural Stem Cells,0.008697425,0.018371351,0.68,0.32,0.32,0.21475,False,Arr3,21
Excitatory Neurons,0.004705361,0.012286744,0.65,0.35,0.35,0.24180000000000001,False,Arr3,21
Myocytes,0.009036552,0.024660662,0.638,0.362,0.362,0.26183333333333336,False,Arr3,21
Endocrine Cells,0.0073051252,0.031061266,0.6,0.4,0.4,0.2815714285714286,False,Arr3,21
Endothelial Cells,-0.008149588,0.03128033,0.4,0.6,0.4,0.296375,False,Arr3,21
Astrocytes,0.0023107426,0.015977843,0.577,0.423,0.423,0.31044444444444447,False,Arr3,21
Microglia,-0.002546221,0.017939173,0.433,0.567,0.433,0.3227,False,Arr3,21
Oligodendrocytes,-0.0017075497,0.010717143,0.452,0.548,0.452,0.33445454545454545,False,Arr3,21
GABAergic Neurons,-0.0022680336,0.018900458,0.474,0.526,0.474,0.3460833333333333,False,Arr3,21
