group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.0136820255,0.012143121,0.126,0.874,0.126,0.126,False,Ash2l,21
Oligodendrocyte Precursor Cells,0.011374017,0.011808761,0.829,0.171,0.171,0.14850000000000002,False,Ash2l,21
Neurons,0.010207665,0.013924579,0.768,0.232,0.232,0.17633333333333334,False,Ash2l,21
Endocrine Cells,0.016243832,0.031389955,0.707,0.293,0.293,0.20550000000000002,False,Ash2l,21
Myocytes,0.012577018,0.024789356,0.684,0.316,0.316,0.22760000000000002,False,Ash2l,21
Excitatory Neurons,0.004203847,0.012486397,0.628,0.372,0.372,0.2516666666666667,False,Ash2l,21
Microglia,-0.0047853733,0.01805369,0.386,0.614,0.386,0.2708571428571429,False,Ash2l,21
Neural Stem Cells,0.0047112466,0.017835453,0.611,0.389,0.389,0.285625,False,Ash2l,21
Endothelial Cells,-0.008305002,0.031100446,0.399,0.601,0.399,0.2982222222222222,False,Ash2l,21
Astrocytes,0.0025346992,0.016216356,0.582,0.418,0.418,0.31020000000000003,False,Ash2l,21
Oligodendrocytes,-0.0020974767,0.010502546,0.44,0.56,0.44,0.322,False,Ash2l,21
GABAergic Neurons,-0.002963424,0.01929508,0.456,0.544,0.456,0.33316666666666667,False,Ash2l,21
