group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.01798072,0.009564438,0.028,0.972,0.028,0.028,True,Nkx6-2,21
Medium Spiny Neurons,-0.013145611,0.012364071,0.14,0.86,0.14,0.084,False,Nkx6-2,21
Oligodendrocyte Precursor Cells,0.012515292,0.011590732,0.856,0.144,0.144,0.104,False,Nkx6-2,21
Neurons,0.008469948,0.01417142,0.727,0.273,0.273,0.14625,False,Nkx6-2,21
Excitatory Neurons,0.004674566,0.012285339,0.649,0.351,0.351,0.18719999999999998,False,Nkx6-2,21
Neural Stem Cells,0.0058675054,0.018296631,0.63,0.37,0.37,0.21766666666666667,False,Nkx6-2,21
Endothelial Cells,-0.009220286,0.031244094,0.393,0.607,0.393,0.24271428571428572,False,Nkx6-2,21
Myocytes,0.0059777712,0.024682108,0.593,0.407,0.407,0.26325,False,Nkx6-2,21
Endocrine Cells,0.0065360772,0.031060347,0.592,0.408,0.408,0.2793333333333333,False,Nkx6-2,21
Microglia,-0.0030290578,0.017958691,0.424,0.576,0.424,0.29379999999999995,False,Nkx6-2,21
Astrocytes,-0.003718339,0.016159287,0.425,0.575,0.425,0.3057272727272727,False,Nkx6-2,21
GABAergic Neurons,-0.002306687,0.018913882,0.473,0.527,0.473,0.3196666666666666,False,Nkx6-2,21
