group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.0135870585,0.0123691,0.128,0.872,0.128,0.128,False,Onecut3,21
Oligodendrocyte Precursor Cells,0.0125294225,0.011532052,0.859,0.141,0.141,0.1345,False,Onecut3,21
Neurons,0.009680301,0.014199124,0.757,0.243,0.243,0.17066666666666666,False,Onecut3,21
Neural Stem Cells,0.008627841,0.018371468,0.68,0.32,0.32,0.20800000000000002,False,Onecut3,21
Excitatory Neurons,0.0045717545,0.012282413,0.642,0.358,0.358,0.238,False,Onecut3,21
Myocytes,0.008989227,0.024660788,0.638,0.362,0.362,0.25866666666666666,False,Onecut3,21
Endocrine Cells,0.0073563405,0.03106115,0.601,0.399,0.399,0.27871428571428575,False,Onecut3,21
Endothelial Cells,-0.007979823,0.031280328,0.401,0.599,0.401,0.29400000000000004,False,Onecut3,21
Astrocytes,0.0023749755,0.015980497,0.58,0.42,0.42,0.30800000000000005,False,Onecut3,21
Microglia,-0.002658554,0.017938703,0.431,0.569,0.431,0.32030000000000003,False,Onecut3,21
Oligodendrocytes,-0.0016224249,0.010716214,0.455,0.545,0.455,0.3325454545454546,False,Onecut3,21
GABAergic Neurons,-0.002285769,0.018900583,0.473,0.527,0.473,0.34425,False,Onecut3,21
