group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013213198,0.012310406,0.137,0.863,0.137,0.137,False,Apip,21
Oligodendrocyte Precursor Cells,0.012532425,0.011658376,0.854,0.146,0.146,0.14150000000000001,False,Apip,21
Neurons,0.009732332,0.014118411,0.757,0.243,0.243,0.17533333333333334,False,Apip,21
Neural Stem Cells,0.009811364,0.018182995,0.702,0.298,0.298,0.20600000000000002,False,Apip,21
Excitatory Neurons,0.0041012187,0.012355011,0.628,0.372,0.372,0.23920000000000002,False,Apip,21
Myocytes,0.0072756694,0.024719855,0.616,0.384,0.384,0.26333333333333336,False,Apip,21
Endothelial Cells,-0.008843427,0.031197466,0.395,0.605,0.395,0.28214285714285714,False,Apip,21
Endocrine Cells,0.006374665,0.031138599,0.59,0.41,0.41,0.29812500000000003,False,Apip,21
Astrocytes,0.002156143,0.016080434,0.571,0.429,0.429,0.31266666666666665,False,Apip,21
Microglia,-0.0017395184,0.017986268,0.453,0.547,0.453,0.3267,False,Apip,21
GABAergic Neurons,-0.0023929134,0.019008711,0.472,0.528,0.472,0.3399090909090909,False,Apip,21
Oligodendrocytes,-0.0003146355,0.010653255,0.496,0.504,0.496,0.3529166666666666,False,Apip,21
