group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013685228,0.01236967,0.128,0.872,0.128,0.128,False,Alx1,21
Oligodendrocyte Precursor Cells,0.012327202,0.011529024,0.853,0.147,0.147,0.1375,False,Alx1,21
Neurons,0.0090690935,0.014207756,0.737,0.263,0.263,0.17933333333333334,False,Alx1,21
Neural Stem Cells,0.008649759,0.01837147,0.68,0.32,0.32,0.21450000000000002,False,Alx1,21
Excitatory Neurons,0.0045563024,0.012281951,0.642,0.358,0.358,0.24320000000000003,False,Alx1,21
Myocytes,0.0084340405,0.0246616,0.632,0.368,0.368,0.264,False,Alx1,21
Endocrine Cells,0.0073264344,0.031061029,0.6,0.4,0.4,0.2834285714285714,False,Alx1,21
Endothelial Cells,-0.007701365,0.031274937,0.405,0.595,0.405,0.29862500000000003,False,Alx1,21
Astrocytes,0.0023782982,0.015980497,0.58,0.42,0.42,0.3121111111111111,False,Alx1,21
Microglia,-0.0025105383,0.017939411,0.434,0.566,0.434,0.32430000000000003,False,Alx1,21
Oligodendrocytes,-0.0017293042,0.0107178325,0.452,0.548,0.452,0.33590909090909093,False,Alx1,21
GABAergic Neurons,-0.0022551445,0.018900104,0.475,0.525,0.475,0.3475,False,Alx1,21
