group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,0.03728413,0.024771187,0.936,0.064,0.064,0.064,False,Aox3,21
Medium Spiny Neurons,-0.013522527,0.012368301,0.13,0.87,0.13,0.097,False,Aox3,21
Oligodendrocyte Precursor Cells,0.01235234,0.011531823,0.854,0.146,0.146,0.11333333333333333,False,Aox3,21
Neurons,0.009284903,0.014207995,0.741,0.259,0.259,0.14975,False,Aox3,21
Neural Stem Cells,0.009160353,0.018360853,0.692,0.308,0.308,0.1814,False,Aox3,21
Endocrine Cells,0.01368333,0.031134412,0.681,0.319,0.319,0.20433333333333334,False,Aox3,21
Excitatory Neurons,0.00453175,0.012284637,0.642,0.358,0.358,0.22628571428571428,False,Aox3,21
Astrocytes,0.0033006174,0.016043644,0.603,0.397,0.397,0.247625,False,Aox3,21
Endothelial Cells,-0.007380937,0.031151399,0.408,0.592,0.408,0.2654444444444445,False,Aox3,21
Microglia,-0.0027165604,0.017938593,0.43,0.57,0.43,0.28190000000000004,False,Aox3,21
Oligodendrocytes,-0.0016478831,0.010716683,0.455,0.545,0.455,0.2976363636363637,False,Aox3,21
GABAergic Neurons,-0.0022968834,0.018907648,0.473,0.527,0.473,0.31225,False,Aox3,21
