group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.014225958,0.0122867245,0.118,0.882,0.118,0.118,False,Akr1b3,21
Oligodendrocyte Precursor Cells,0.012796073,0.011653228,0.864,0.136,0.136,0.127,False,Akr1b3,21
Myocytes,-0.018436955,0.024729935,0.231,0.769,0.231,0.16166666666666665,False,Akr1b3,21
Neurons,0.00950976,0.014099217,0.753,0.247,0.247,0.183,False,Akr1b3,21
Excitatory Neurons,0.0046947724,0.01238038,0.649,0.351,0.351,0.2166,False,Akr1b3,21
Neural Stem Cells,0.0045688506,0.018251518,0.599,0.401,0.401,0.24733333333333332,False,Akr1b3,21
Endothelial Cells,-0.0075268457,0.03117385,0.407,0.593,0.407,0.27014285714285713,False,Akr1b3,21
Endocrine Cells,0.0064572925,0.03125632,0.591,0.409,0.409,0.2875,False,Akr1b3,21
Astrocytes,0.0027332027,0.016074128,0.588,0.412,0.412,0.3013333333333333,False,Akr1b3,21
Microglia,-0.0025424547,0.018023897,0.433,0.567,0.433,0.31449999999999995,False,Akr1b3,21
Oligodendrocytes,0.00042638212,0.010614484,0.522,0.478,0.478,0.3293636363636363,False,Akr1b3,21
GABAergic Neurons,-0.0010619604,0.019050555,0.499,0.501,0.499,0.3434999999999999,False,Akr1b3,21
