group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,-0.034433153,0.024821822,0.086,0.914,0.086,0.086,False,Acaa2,21
Medium Spiny Neurons,-0.013573487,0.012296221,0.128,0.872,0.128,0.107,False,Acaa2,21
Oligodendrocyte Precursor Cells,0.012867339,0.011596558,0.868,0.132,0.132,0.11533333333333333,False,Acaa2,21
Neural Stem Cells,0.014043769,0.017986374,0.773,0.227,0.227,0.14325,False,Acaa2,21
Neurons,0.008326704,0.014163623,0.722,0.278,0.278,0.1702,False,Acaa2,21
Endocrine Cells,0.014074198,0.03127966,0.685,0.315,0.315,0.19433333333333333,False,Acaa2,21
Excitatory Neurons,0.0043096356,0.012319595,0.636,0.364,0.364,0.21857142857142856,False,Acaa2,21
Endothelial Cells,-0.008466504,0.030915152,0.398,0.602,0.398,0.241,False,Acaa2,21
Microglia,-0.0019605223,0.018001696,0.448,0.552,0.448,0.264,False,Acaa2,21
Oligodendrocytes,-0.0017387652,0.010680686,0.452,0.548,0.452,0.2828,False,Acaa2,21
Astrocytes,0.00058079034,0.01624524,0.538,0.462,0.462,0.2990909090909091,False,Acaa2,21
GABAergic Neurons,-0.0026208307,0.01897503,0.465,0.535,0.465,0.3129166666666667,False,Acaa2,21
