group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013671526,0.012353764,0.128,0.872,0.128,0.128,False,Adam17,21
Oligodendrocyte Precursor Cells,0.012082624,0.011608096,0.847,0.153,0.153,0.1405,False,Adam17,21
Neurons,0.009019895,0.014197089,0.735,0.265,0.265,0.18200000000000002,False,Adam17,21
Neural Stem Cells,0.010316951,0.018296748,0.708,0.292,0.292,0.20950000000000002,False,Adam17,21
Excitatory Neurons,0.00469889,0.012292824,0.65,0.35,0.35,0.23760000000000003,False,Adam17,21
Endothelial Cells,-0.008309507,0.031222243,0.399,0.601,0.399,0.2645,False,Adam17,21
Endocrine Cells,0.006087565,0.031080645,0.585,0.415,0.415,0.28600000000000003,False,Adam17,21
Astrocytes,0.0022833997,0.016024504,0.575,0.425,0.425,0.303375,False,Adam17,21
Microglia,-0.0022845345,0.0180454,0.436,0.564,0.436,0.3181111111111111,False,Adam17,21
Myocytes,0.0023010245,0.024670983,0.549,0.451,0.451,0.33140000000000003,False,Adam17,21
Oligodendrocytes,-0.0016037684,0.0106779095,0.456,0.544,0.456,0.3427272727272727,False,Adam17,21
GABAergic Neurons,-0.0019732653,0.018920116,0.479,0.521,0.479,0.3540833333333333,False,Adam17,21
