group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013638367,0.012356058,0.128,0.872,0.128,0.128,False,Abca7,21
Oligodendrocyte Precursor Cells,0.012923703,0.011624335,0.869,0.131,0.131,0.1295,False,Abca7,21
Neurons,0.00829886,0.014150795,0.722,0.278,0.278,0.17900000000000002,False,Abca7,21
Neural Stem Cells,0.0076318877,0.018300934,0.66,0.34,0.34,0.21925,False,Abca7,21
Excitatory Neurons,0.0049215876,0.012330699,0.654,0.346,0.346,0.24459999999999998,False,Abca7,21
Myocytes,0.00925269,0.02471141,0.643,0.357,0.357,0.2633333333333333,False,Abca7,21
Endocrine Cells,0.008772642,0.03114579,0.616,0.384,0.384,0.2805714285714286,False,Abca7,21
Endothelial Cells,-0.008160359,0.031184364,0.4,0.6,0.4,0.2955,False,Abca7,21
Astrocytes,0.0025492378,0.01601911,0.583,0.417,0.417,0.30899999999999994,False,Abca7,21
Oligodendrocytes,-0.0016308189,0.010677444,0.455,0.545,0.455,0.3236,False,Abca7,21
Microglia,-0.001403653,0.017993396,0.461,0.539,0.461,0.33609090909090905,False,Abca7,21
GABAergic Neurons,-0.0014903907,0.018983424,0.492,0.508,0.492,0.34908333333333336,False,Abca7,21
