group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,0.087475054,0.024999242,1.0,0.0,0.0,0.0,True,Add2,21
Oligodendrocyte Precursor Cells,0.014179029,0.011882429,0.886,0.114,0.114,0.057,False,Add2,21
Medium Spiny Neurons,-0.012920328,0.0109957075,0.116,0.884,0.116,0.07666666666666667,False,Add2,21
Neurons,0.009633551,0.013442231,0.763,0.237,0.237,0.11674999999999999,False,Add2,21
Endocrine Cells,-0.018746452,0.031066254,0.278,0.722,0.278,0.149,False,Add2,21
Neural Stem Cells,0.00616126,0.017778728,0.638,0.362,0.362,0.1845,False,Add2,21
GABAergic Neurons,-0.0060437233,0.020041237,0.388,0.612,0.388,0.21357142857142858,False,Add2,21
Endothelial Cells,-0.008112205,0.031093907,0.4,0.6,0.4,0.236875,False,Add2,21
Microglia,-0.004174085,0.018165043,0.404,0.596,0.404,0.2554444444444444,False,Add2,21
Excitatory Neurons,0.0029621057,0.013473549,0.584,0.416,0.416,0.27149999999999996,False,Add2,21
Astrocytes,0.0018151251,0.016229196,0.562,0.438,0.438,0.28663636363636363,False,Add2,21
Oligodendrocytes,-0.0019810218,0.0105303265,0.445,0.555,0.445,0.29983333333333334,False,Add2,21
