group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,0.056022342,0.025053479,0.99,0.01,0.01,0.01,True,Gja1,21
Neural Stem Cells,0.024877219,0.016277852,0.927,0.073,0.073,0.041499999999999995,True,Gja1,21
Endocrine Cells,0.044327307,0.03138113,0.92,0.08,0.08,0.054333333333333324,False,Gja1,21
Oligodendrocyte Precursor Cells,0.008835393,0.011907735,0.766,0.234,0.234,0.09925,False,Gja1,21
Medium Spiny Neurons,-0.008938281,0.011861577,0.235,0.765,0.235,0.1264,False,Gja1,21
Astrocytes,-0.013490648,0.020133687,0.254,0.746,0.254,0.14766666666666667,False,Gja1,21
Excitatory Neurons,0.0045718546,0.012527651,0.64,0.36,0.36,0.178,False,Gja1,21
Microglia,-0.0057983575,0.018384092,0.373,0.627,0.373,0.202375,False,Gja1,21
Oligodendrocytes,-0.0034582678,0.010143044,0.397,0.603,0.397,0.224,False,Gja1,21
Neurons,0.0021996025,0.013770291,0.578,0.422,0.422,0.24380000000000002,False,Gja1,21
GABAergic Neurons,-0.0022491994,0.019308144,0.476,0.524,0.476,0.2649090909090909,False,Gja1,21
Endothelial Cells,-0.0014440371,0.03014862,0.482,0.518,0.482,0.283,False,Gja1,21
