group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,-0.059564713,0.024808578,0.006,0.994,0.006,0.006,True,H2-K1,21
Neural Stem Cells,0.023245351,0.017822675,0.897,0.103,0.103,0.0545,False,H2-K1,21
Oligodendrocyte Precursor Cells,0.012374236,0.011749751,0.849,0.151,0.151,0.08666666666666667,False,H2-K1,21
Medium Spiny Neurons,-0.010966035,0.012317621,0.191,0.809,0.191,0.11275,False,H2-K1,21
Microglia,0.014428744,0.018541543,0.783,0.217,0.217,0.1336,False,H2-K1,21
Oligodendrocytes,0.00792358,0.01055973,0.768,0.232,0.232,0.15,False,H2-K1,21
Neurons,0.008666861,0.014174179,0.728,0.272,0.272,0.16742857142857145,False,H2-K1,21
Endothelial Cells,-0.01280811,0.030308194,0.338,0.662,0.338,0.18875000000000003,False,H2-K1,21
Excitatory Neurons,0.0045945584,0.012303926,0.643,0.357,0.357,0.20744444444444446,False,H2-K1,21
Astrocytes,0.0042823097,0.01643293,0.631,0.369,0.369,0.22360000000000002,False,H2-K1,21
GABAergic Neurons,-0.0022827913,0.018939303,0.473,0.527,0.473,0.24627272727272728,False,H2-K1,21
Endocrine Cells,-0.002399208,0.03186786,0.476,0.524,0.476,0.2654166666666667,False,H2-K1,21
