group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013640331,0.012368985,0.128,0.872,0.128,0.128,False,Agr3,21
Oligodendrocyte Precursor Cells,0.012343646,0.011530708,0.853,0.147,0.147,0.1375,False,Agr3,21
Endocrine Cells,0.026525218,0.031226493,0.804,0.196,0.196,0.157,False,Agr3,21
Neurons,0.008992968,0.014207513,0.735,0.265,0.265,0.184,False,Agr3,21
Neural Stem Cells,0.008722745,0.018370997,0.68,0.32,0.32,0.2112,False,Agr3,21
Excitatory Neurons,0.00457731,0.012283,0.643,0.357,0.357,0.23550000000000001,False,Agr3,21
Myocytes,0.008988233,0.024660435,0.638,0.362,0.362,0.25357142857142856,False,Agr3,21
Endothelial Cells,-0.0081223855,0.031280328,0.401,0.599,0.401,0.272,False,Agr3,21
Astrocytes,0.0022606351,0.015979797,0.574,0.426,0.426,0.28911111111111115,False,Agr3,21
Microglia,-0.0026620722,0.017938703,0.431,0.569,0.431,0.3033,False,Agr3,21
Oligodendrocytes,-0.001822452,0.010717717,0.448,0.552,0.448,0.3164545454545455,False,Agr3,21
GABAergic Neurons,-0.0023243495,0.018900694,0.472,0.528,0.472,0.3294166666666667,False,Agr3,21
