group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocyte Precursor Cells,0.013990668,0.011721423,0.886,0.114,0.114,0.114,False,Afg3l2,21
Medium Spiny Neurons,-0.013210608,0.012156397,0.132,0.868,0.132,0.123,False,Afg3l2,21
Myocytes,-0.02205625,0.024792982,0.202,0.798,0.202,0.14933333333333335,False,Afg3l2,21
Neural Stem Cells,0.01278654,0.018155303,0.755,0.245,0.245,0.17325000000000002,False,Afg3l2,21
Neurons,0.009410872,0.013948452,0.753,0.247,0.247,0.188,False,Afg3l2,21
Endocrine Cells,0.01472412,0.031246012,0.69,0.31,0.31,0.20833333333333334,False,Afg3l2,21
Excitatory Neurons,0.005618191,0.0124982,0.667,0.333,0.333,0.22614285714285715,False,Afg3l2,21
Astrocytes,0.0039111413,0.016190464,0.622,0.378,0.378,0.24512499999999998,False,Afg3l2,21
Endothelial Cells,-0.009344547,0.031144628,0.392,0.608,0.392,0.2614444444444444,False,Afg3l2,21
Microglia,-0.0012254304,0.018052058,0.463,0.537,0.463,0.28159999999999996,False,Afg3l2,21
Oligodendrocytes,0.0004944183,0.010616334,0.523,0.477,0.477,0.29936363636363633,False,Afg3l2,21
GABAergic Neurons,-0.0009888866,0.019266667,0.501,0.499,0.499,0.316,False,Afg3l2,21
