group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Astrocytes,0.033470884,0.017870255,0.962,0.038,0.038,0.038,True,Gjb6,21
Medium Spiny Neurons,-0.014071992,0.012272993,0.123,0.877,0.123,0.0805,False,Gjb6,21
Oligodendrocyte Precursor Cells,0.012503259,0.0117182825,0.852,0.148,0.148,0.103,False,Gjb6,21
Myocytes,0.012384003,0.024722548,0.683,0.317,0.317,0.1565,False,Gjb6,21
Neurons,0.0053523104,0.014066714,0.658,0.342,0.342,0.1936,False,Gjb6,21
Excitatory Neurons,0.0039501977,0.01237161,0.619,0.381,0.381,0.22483333333333333,False,Gjb6,21
Endocrine Cells,0.008722936,0.031090066,0.616,0.384,0.384,0.24757142857142858,False,Gjb6,21
Endothelial Cells,-0.009638514,0.030689621,0.384,0.616,0.384,0.264625,False,Gjb6,21
Neural Stem Cells,0.004980859,0.018238137,0.613,0.387,0.387,0.2782222222222222,False,Gjb6,21
Microglia,-0.0041812146,0.01806036,0.404,0.596,0.404,0.2908,False,Gjb6,21
Oligodendrocytes,-0.00056307827,0.010587624,0.488,0.512,0.488,0.30872727272727274,False,Gjb6,21
GABAergic Neurons,-0.0012565946,0.019022377,0.496,0.504,0.496,0.3243333333333333,False,Gjb6,21
