group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013604023,0.012367041,0.128,0.872,0.128,0.128,False,Abcc9,21
Oligodendrocyte Precursor Cells,0.012447534,0.011533505,0.855,0.145,0.145,0.1365,False,Abcc9,21
Myocytes,-0.0192871,0.024704617,0.221,0.779,0.221,0.16466666666666666,False,Abcc9,21
Neurons,0.008991475,0.014207513,0.735,0.265,0.265,0.18975,False,Abcc9,21
Neural Stem Cells,0.008299703,0.018371351,0.674,0.326,0.326,0.217,False,Abcc9,21
Excitatory Neurons,0.0045598485,0.012282296,0.642,0.358,0.358,0.24050000000000002,False,Abcc9,21
Endocrine Cells,0.008451151,0.031075206,0.614,0.386,0.386,0.2612857142857143,False,Abcc9,21
Astrocytes,0.0022793033,0.015980944,0.575,0.425,0.425,0.28175,False,Abcc9,21
Endothelial Cells,-0.0062364805,0.03115409,0.425,0.575,0.425,0.29766666666666663,False,Abcc9,21
Microglia,-0.002968807,0.017938009,0.425,0.575,0.425,0.31039999999999995,False,Abcc9,21
Oligodendrocytes,-0.0017124997,0.010716332,0.452,0.548,0.452,0.3232727272727272,False,Abcc9,21
GABAergic Neurons,-0.0022310999,0.018901892,0.476,0.524,0.476,0.336,False,Abcc9,21
