group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013729478,0.012359037,0.128,0.872,0.128,0.128,False,Adgra2,21
Oligodendrocyte Precursor Cells,0.012481834,0.011557586,0.856,0.144,0.144,0.136,False,Adgra2,21
Neurons,0.009044312,0.014203919,0.735,0.265,0.265,0.17900000000000002,False,Adgra2,21
Endocrine Cells,0.015520799,0.031135693,0.701,0.299,0.299,0.20900000000000002,False,Adgra2,21
Neural Stem Cells,0.008828934,0.018366931,0.684,0.316,0.316,0.23040000000000002,False,Adgra2,21
Myocytes,0.010622821,0.024682343,0.665,0.335,0.335,0.24783333333333335,False,Adgra2,21
Excitatory Neurons,0.004605823,0.012287442,0.644,0.356,0.356,0.2632857142857143,False,Adgra2,21
Astrocytes,0.0030218968,0.01601487,0.599,0.401,0.401,0.28049999999999997,False,Adgra2,21
Endothelial Cells,-0.0075924816,0.031053808,0.406,0.594,0.406,0.29444444444444445,False,Adgra2,21
Microglia,-0.0024877265,0.017943045,0.434,0.566,0.434,0.3084,False,Adgra2,21
Oligodendrocytes,-0.0015598079,0.010713328,0.457,0.543,0.457,0.3219090909090909,False,Adgra2,21
GABAergic Neurons,-0.0021535417,0.018911008,0.476,0.524,0.476,0.33474999999999994,False,Adgra2,21
