group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocyte Precursor Cells,0.01397503,0.011743147,0.886,0.114,0.114,0.114,False,Arfip2,21
Medium Spiny Neurons,-0.014107206,0.012125044,0.118,0.882,0.118,0.11599999999999999,False,Arfip2,21
Neurons,0.0103771975,0.013934532,0.77,0.23,0.23,0.154,False,Arfip2,21
Neural Stem Cells,0.0114657255,0.018080927,0.731,0.269,0.269,0.18275,False,Arfip2,21
Myocytes,0.013481732,0.024757363,0.697,0.303,0.303,0.2068,False,Arfip2,21
Excitatory Neurons,0.00531028,0.01257043,0.656,0.344,0.344,0.22966666666666669,False,Arfip2,21
Astrocytes,0.0034456493,0.01618805,0.607,0.393,0.393,0.253,False,Arfip2,21
Endothelial Cells,-0.007423933,0.03112686,0.407,0.593,0.407,0.27225,False,Arfip2,21
Microglia,-0.0031155224,0.0180267,0.424,0.576,0.424,0.2891111111111111,False,Arfip2,21
Oligodendrocytes,0.0005334401,0.010557418,0.524,0.476,0.476,0.30779999999999996,False,Arfip2,21
Endocrine Cells,-0.000401764,0.031261433,0.509,0.491,0.491,0.32445454545454544,False,Arfip2,21
GABAergic Neurons,-0.0015335372,0.019341094,0.492,0.508,0.492,0.33841666666666664,False,Arfip2,21
