group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Endocrine Cells,0.082018316,0.031690322,0.991,0.009,0.009,0.009,True,Rgs9,21
Medium Spiny Neurons,-0.021381222,0.010931775,0.016,0.984,0.016,0.0125,True,Rgs9,21
Oligodendrocyte Precursor Cells,0.010123198,0.011676516,0.806,0.194,0.194,0.073,False,Rgs9,21
Neurons,0.011208401,0.014117809,0.784,0.216,0.216,0.10875,False,Rgs9,21
Myocytes,0.018719407,0.024724659,0.761,0.239,0.239,0.13479999999999998,False,Rgs9,21
Excitatory Neurons,0.005247317,0.012312346,0.658,0.342,0.342,0.16933333333333334,False,Rgs9,21
GABAergic Neurons,-0.008050957,0.019114573,0.345,0.655,0.345,0.19442857142857142,False,Rgs9,21
Microglia,-0.004528467,0.017947238,0.395,0.605,0.395,0.2195,False,Rgs9,21
Endothelial Cells,-0.008393034,0.031254258,0.399,0.601,0.399,0.23944444444444446,False,Rgs9,21
Neural Stem Cells,0.003697979,0.018295439,0.585,0.415,0.415,0.257,False,Rgs9,21
Oligodendrocytes,-0.0021251575,0.010674207,0.44,0.56,0.44,0.2736363636363637,False,Rgs9,21
Astrocytes,0.0015168792,0.0160182,0.556,0.444,0.444,0.28783333333333333,False,Rgs9,21
