group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013411027,0.012360286,0.134,0.866,0.134,0.134,False,Anapc15,21
Oligodendrocyte Precursor Cells,0.012603471,0.011544031,0.862,0.138,0.138,0.136,False,Anapc15,21
Neurons,0.009036055,0.014193849,0.735,0.265,0.265,0.17900000000000002,False,Anapc15,21
Neural Stem Cells,0.009989076,0.018345572,0.703,0.297,0.297,0.20850000000000002,False,Anapc15,21
Excitatory Neurons,0.0046106605,0.012293288,0.645,0.355,0.355,0.2378,False,Anapc15,21
Myocytes,0.008681923,0.024661481,0.632,0.368,0.368,0.2595,False,Anapc15,21
Endocrine Cells,0.0073341317,0.031066604,0.6,0.4,0.4,0.2795714285714285,False,Anapc15,21
Endothelial Cells,-0.00795505,0.031274125,0.401,0.599,0.401,0.29474999999999996,False,Anapc15,21
Astrocytes,0.0022572514,0.015987016,0.574,0.426,0.426,0.3093333333333333,False,Anapc15,21
Microglia,-0.0024325256,0.017949218,0.434,0.566,0.434,0.3218,False,Anapc15,21
Oligodendrocytes,-0.0017862637,0.01071286,0.45,0.55,0.45,0.33345454545454545,False,Anapc15,21
GABAergic Neurons,-0.00207947,0.018922517,0.477,0.523,0.477,0.3454166666666667,False,Anapc15,21
