group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocyte Precursor Cells,0.013578407,0.011559489,0.883,0.117,0.117,0.117,False,Asxl3,21
Medium Spiny Neurons,-0.013679947,0.0123604005,0.128,0.872,0.128,0.1225,False,Asxl3,21
Neurons,0.009124378,0.01419337,0.738,0.262,0.262,0.169,False,Asxl3,21
Neural Stem Cells,0.008040956,0.018329334,0.665,0.335,0.335,0.21050000000000002,False,Asxl3,21
Excitatory Neurons,0.004546215,0.012293872,0.642,0.358,0.358,0.24000000000000005,False,Asxl3,21
Endocrine Cells,0.009829718,0.03107974,0.634,0.366,0.366,0.26100000000000007,False,Asxl3,21
Myocytes,0.0081319995,0.024662428,0.629,0.371,0.371,0.27671428571428575,False,Asxl3,21
Endothelial Cells,-0.007987242,0.031278107,0.401,0.599,0.401,0.29225,False,Asxl3,21
Astrocytes,0.0023935551,0.015983464,0.581,0.419,0.419,0.30633333333333335,False,Asxl3,21
Microglia,-0.0026595828,0.017941508,0.431,0.569,0.431,0.31880000000000003,False,Asxl3,21
Oligodendrocytes,-0.0019721657,0.010702564,0.446,0.554,0.446,0.3303636363636364,False,Asxl3,21
GABAergic Neurons,-0.002405007,0.018921321,0.471,0.529,0.471,0.34208333333333335,False,Asxl3,21
