group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.015428723,0.012143459,0.094,0.906,0.094,0.094,False,Anapc5,21
Oligodendrocyte Precursor Cells,0.011874691,0.011799803,0.835,0.165,0.165,0.1295,False,Anapc5,21
Neurons,0.012457889,0.013876233,0.811,0.189,0.189,0.14933333333333335,False,Anapc5,21
Myocytes,-0.021902315,0.025010359,0.204,0.796,0.204,0.163,False,Anapc5,21
Neural Stem Cells,0.0058588083,0.017664675,0.635,0.365,0.365,0.20339999999999997,False,Anapc5,21
Endothelial Cells,-0.0102593945,0.030979224,0.38,0.62,0.38,0.2328333333333333,False,Anapc5,21
Endocrine Cells,0.0068018096,0.03146006,0.594,0.406,0.406,0.25757142857142856,False,Anapc5,21
Astrocytes,0.0028141388,0.01624799,0.59,0.41,0.41,0.276625,False,Anapc5,21
Excitatory Neurons,0.002687721,0.0125566395,0.583,0.417,0.417,0.2922222222222222,False,Anapc5,21
GABAergic Neurons,-0.003727945,0.019326601,0.438,0.562,0.438,0.3068,False,Anapc5,21
Oligodendrocytes,0.00070256327,0.010414563,0.531,0.469,0.469,0.3215454545454545,False,Anapc5,21
Microglia,-0.00044117932,0.018129302,0.477,0.523,0.477,0.3345,False,Anapc5,21
