group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Neural Stem Cells,0.038665794,0.017828878,0.991,0.009,0.009,0.009,True,Itgb5,21
Endocrine Cells,0.05092979,0.03150764,0.946,0.054,0.054,0.0315,True,Itgb5,21
Medium Spiny Neurons,-0.014270497,0.012315552,0.118,0.882,0.118,0.06033333333333333,False,Itgb5,21
Oligodendrocyte Precursor Cells,0.00975397,0.0116048455,0.793,0.207,0.207,0.097,False,Itgb5,21
Neurons,0.007201803,0.014164702,0.697,0.303,0.303,0.13820000000000002,False,Itgb5,21
Microglia,-0.0082936585,0.019808069,0.344,0.656,0.344,0.17250000000000001,False,Itgb5,21
Endothelial Cells,-0.012190021,0.030936552,0.351,0.649,0.351,0.198,False,Itgb5,21
Excitatory Neurons,0.0039747655,0.012317021,0.621,0.379,0.379,0.22062500000000002,False,Itgb5,21
Oligodendrocytes,-0.0032017753,0.010651521,0.408,0.592,0.408,0.24144444444444446,False,Itgb5,21
GABAergic Neurons,-0.003037851,0.018957641,0.452,0.548,0.452,0.2625,False,Itgb5,21
Astrocytes,0.00037286634,0.01633646,0.528,0.472,0.472,0.28154545454545454,False,Itgb5,21
Myocytes,-0.0015410847,0.024779279,0.493,0.507,0.493,0.29916666666666664,False,Itgb5,21
