group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Neural Stem Cells,0.065896936,0.017314792,1.0,0.0,0.0,0.0,True,Anxa2,21
Endocrine Cells,0.103890404,0.032184236,0.998,0.002,0.002,0.001,True,Anxa2,21
Medium Spiny Neurons,-0.013131274,0.012351141,0.14,0.86,0.14,0.04733333333333334,True,Anxa2,21
Oligodendrocyte Precursor Cells,0.011605415,0.011563745,0.835,0.165,0.165,0.07675000000000001,False,Anxa2,21
Neurons,0.0077306353,0.014187488,0.709,0.291,0.291,0.11960000000000001,False,Anxa2,21
Myocytes,0.013388634,0.0248947,0.696,0.304,0.304,0.15033333333333335,False,Anxa2,21
Excitatory Neurons,0.0043270467,0.012290954,0.637,0.363,0.363,0.18071428571428574,False,Anxa2,21
Endothelial Cells,-0.009939085,0.030753803,0.383,0.617,0.383,0.20600000000000002,False,Anxa2,21
Astrocytes,0.0024286534,0.016294066,0.58,0.42,0.42,0.22977777777777778,False,Anxa2,21
Oligodendrocytes,0.0018851421,0.010635544,0.575,0.425,0.425,0.2493,False,Anxa2,21
GABAergic Neurons,-0.0028948192,0.018924676,0.457,0.543,0.457,0.26818181818181813,False,Anxa2,21
Microglia,-0.0010256902,0.01797377,0.467,0.533,0.467,0.28475,False,Anxa2,21
