group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013618096,0.012366466,0.128,0.872,0.128,0.128,False,Agtrap,21
Oligodendrocyte Precursor Cells,0.012509883,0.011535632,0.858,0.142,0.142,0.135,False,Agtrap,21
Neurons,0.008726132,0.014204041,0.729,0.271,0.271,0.18033333333333335,False,Agtrap,21
Neural Stem Cells,0.010625266,0.018324208,0.712,0.288,0.288,0.20725,False,Agtrap,21
Excitatory Neurons,0.0045608315,0.012283936,0.642,0.358,0.358,0.23739999999999997,False,Agtrap,21
Endocrine Cells,0.008731321,0.031106781,0.616,0.384,0.384,0.2618333333333333,False,Agtrap,21
Endothelial Cells,-0.00842308,0.03125063,0.399,0.601,0.399,0.2814285714285714,False,Agtrap,21
Myocytes,0.0059042484,0.02466559,0.593,0.407,0.407,0.297125,False,Agtrap,21
Astrocytes,0.0024712665,0.016005935,0.581,0.419,0.419,0.31066666666666665,False,Agtrap,21
Microglia,-0.00282141,0.017945128,0.429,0.571,0.429,0.32249999999999995,False,Agtrap,21
Oligodendrocytes,-0.001825874,0.010714367,0.448,0.552,0.448,0.3339090909090909,False,Agtrap,21
GABAergic Neurons,-0.0023529092,0.018906448,0.472,0.528,0.472,0.34541666666666665,False,Agtrap,21
