group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.07118695,0.012176399,0.0,1.0,0.0,0.0,True,Car2,21
Endocrine Cells,0.07553624,0.031264104,0.99,0.01,0.01,0.005,True,Car2,21
Oligodendrocyte Precursor Cells,0.014996703,0.011902133,0.899,0.101,0.101,0.037,True,Car2,21
Myocytes,-0.025871677,0.02485815,0.157,0.843,0.157,0.067,False,Car2,21
Neural Stem Cells,0.017745953,0.01756661,0.842,0.158,0.158,0.08520000000000001,False,Car2,21
Endothelial Cells,-0.022538552,0.029760813,0.229,0.771,0.229,0.10916666666666668,False,Car2,21
Microglia,-0.011144919,0.018418783,0.281,0.719,0.281,0.13371428571428573,False,Car2,21
Neurons,0.0078224065,0.013814209,0.718,0.282,0.282,0.15225,False,Car2,21
Medium Spiny Neurons,0.0026855099,0.011915713,0.601,0.399,0.399,0.17966666666666667,False,Car2,21
Excitatory Neurons,0.0022931779,0.012685305,0.569,0.431,0.431,0.2048,False,Car2,21
GABAergic Neurons,-0.0038179252,0.019595023,0.436,0.564,0.436,0.2258181818181818,False,Car2,21
Astrocytes,-0.0019696397,0.01747295,0.471,0.529,0.471,0.24625,False,Car2,21
