group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013641312,0.012369445,0.128,0.872,0.128,0.128,False,Ang,21
Oligodendrocyte Precursor Cells,0.012210835,0.0115293665,0.851,0.149,0.149,0.1385,False,Ang,21
Neurons,0.0089901425,0.01420824,0.735,0.265,0.265,0.18066666666666667,False,Ang,21
Neural Stem Cells,0.009249518,0.01836049,0.693,0.307,0.307,0.21225,False,Ang,21
Excitatory Neurons,0.0045653447,0.012281837,0.642,0.358,0.358,0.24139999999999998,False,Ang,21
Myocytes,0.008205324,0.024661839,0.63,0.37,0.37,0.2628333333333333,False,Ang,21
Endothelial Cells,-0.008060147,0.031276587,0.401,0.599,0.401,0.2825714285714286,False,Ang,21
Endocrine Cells,0.007096179,0.031060683,0.598,0.402,0.402,0.2975,False,Ang,21
Astrocytes,0.0023258552,0.01598197,0.577,0.423,0.423,0.3114444444444444,False,Ang,21
Microglia,-0.002654233,0.017977616,0.431,0.569,0.431,0.3234,False,Ang,21
Oligodendrocytes,-0.0017630709,0.010718646,0.45,0.55,0.45,0.33490909090909093,False,Ang,21
GABAergic Neurons,-0.0022715002,0.018900694,0.474,0.526,0.474,0.34650000000000003,False,Ang,21
