group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013862641,0.012350681,0.126,0.874,0.126,0.126,False,Acot6,21
Oligodendrocyte Precursor Cells,0.011198266,0.011591857,0.829,0.171,0.171,0.14850000000000002,False,Acot6,21
Neurons,0.00907747,0.0141891735,0.738,0.262,0.262,0.18633333333333335,False,Acot6,21
Neural Stem Cells,0.010041143,0.0182693,0.707,0.293,0.293,0.21300000000000002,False,Acot6,21
Excitatory Neurons,0.0045046275,0.012298319,0.64,0.36,0.36,0.24240000000000003,False,Acot6,21
Myocytes,0.007868662,0.024675077,0.624,0.376,0.376,0.26466666666666666,False,Acot6,21
Endocrine Cells,0.007882625,0.03108321,0.608,0.392,0.392,0.28285714285714286,False,Acot6,21
Endothelial Cells,-0.008256778,0.031262558,0.4,0.6,0.4,0.2975,False,Acot6,21
Astrocytes,0.0023402462,0.016086852,0.577,0.423,0.423,0.3114444444444444,False,Acot6,21
Microglia,-0.002037787,0.017953543,0.445,0.555,0.445,0.3248,False,Acot6,21
Oligodendrocytes,-0.0012443025,0.010665404,0.467,0.533,0.467,0.3377272727272727,False,Acot6,21
GABAergic Neurons,-0.001955259,0.018932583,0.479,0.521,0.479,0.3495,False,Acot6,21
