group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.06167252,0.010112898,0.0,1.0,0.0,0.0,True,Gpr88,21
Myocytes,0.044248126,0.024787478,0.965,0.035,0.035,0.0175,True,Gpr88,21
GABAergic Neurons,-0.020564737,0.019536905,0.149,0.851,0.149,0.06133333333333333,False,Gpr88,21
Neurons,0.013710604,0.014079065,0.829,0.171,0.171,0.08875,False,Gpr88,21
Oligodendrocytes,-0.007054945,0.010592946,0.26,0.74,0.26,0.123,False,Gpr88,21
Microglia,-0.010983791,0.017968975,0.28,0.72,0.28,0.14916666666666667,False,Gpr88,21
Oligodendrocyte Precursor Cells,0.0063003576,0.011702164,0.7,0.3,0.3,0.17071428571428574,False,Gpr88,21
Excitatory Neurons,0.0050955233,0.012492356,0.654,0.346,0.346,0.192625,False,Gpr88,21
Endocrine Cells,0.011940397,0.031073343,0.653,0.347,0.347,0.20977777777777776,False,Gpr88,21
Endothelial Cells,-0.011251066,0.031188695,0.361,0.639,0.361,0.22489999999999996,False,Gpr88,21
Neural Stem Cells,-0.0039299163,0.01826489,0.407,0.593,0.407,0.24145454545454542,False,Gpr88,21
Astrocytes,-0.0015131785,0.016061416,0.478,0.522,0.478,0.2611666666666666,False,Gpr88,21
