group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,0.056336768,0.024894474,0.99,0.01,0.01,0.01,True,Cntn2,21
Oligodendrocytes,-0.018727852,0.008792206,0.018,0.982,0.018,0.013999999999999999,True,Cntn2,21
Oligodendrocyte Precursor Cells,0.012135034,0.011625117,0.848,0.152,0.152,0.06,False,Cntn2,21
Medium Spiny Neurons,-0.010074817,0.01230034,0.208,0.792,0.208,0.097,False,Cntn2,21
Neurons,0.009990062,0.014037329,0.761,0.239,0.239,0.1254,False,Cntn2,21
Excitatory Neurons,0.0057345377,0.012403994,0.673,0.327,0.327,0.159,False,Cntn2,21
Endothelial Cells,-0.008288062,0.031244313,0.4,0.6,0.4,0.19342857142857145,False,Cntn2,21
Neural Stem Cells,0.0030818982,0.018221077,0.572,0.428,0.428,0.22275,False,Cntn2,21
Astrocytes,0.0016373225,0.016026797,0.557,0.443,0.443,0.24722222222222223,False,Cntn2,21
Microglia,-0.0016771852,0.01798324,0.453,0.547,0.453,0.2678,False,Cntn2,21
Endocrine Cells,0.0020167106,0.031062068,0.535,0.465,0.465,0.2857272727272727,False,Cntn2,21
GABAergic Neurons,0.00011991997,0.01908449,0.519,0.481,0.481,0.302,False,Cntn2,21
