group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Neurons,0.021007385,0.013950722,0.941,0.059,0.059,0.059,False,Atp2b4,21
Myocytes,0.029490048,0.024773525,0.883,0.117,0.117,0.088,False,Atp2b4,21
Oligodendrocyte Precursor Cells,0.013256194,0.011692089,0.874,0.126,0.126,0.10066666666666667,False,Atp2b4,21
Medium Spiny Neurons,-0.012191223,0.01224908,0.157,0.843,0.157,0.11474999999999999,False,Atp2b4,21
Endocrine Cells,-0.016169542,0.031181335,0.311,0.689,0.311,0.154,False,Atp2b4,21
Excitatory Neurons,0.0062759966,0.012644398,0.687,0.313,0.313,0.1805,False,Atp2b4,21
Neural Stem Cells,0.0076711737,0.018177984,0.661,0.339,0.339,0.20314285714285713,False,Atp2b4,21
GABAergic Neurons,0.004233808,0.019391323,0.602,0.398,0.398,0.22749999999999998,False,Atp2b4,21
Astrocytes,0.0029848064,0.016128581,0.597,0.403,0.403,0.247,False,Atp2b4,21
Endothelial Cells,-0.007693937,0.0311659,0.405,0.595,0.405,0.26280000000000003,False,Atp2b4,21
Microglia,-0.0010786849,0.018012684,0.466,0.534,0.466,0.2812727272727273,False,Atp2b4,21
Oligodendrocytes,-0.0011471912,0.010680342,0.471,0.529,0.471,0.29708333333333337,False,Atp2b4,21
